국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률
프랑스,관광,2019,7,3,여름,0,175,9.118444357271645,8.84159284680318,9.213834261230438,9.0068768914288,8.999331233317974,8.825339437000371,11.804363814660455
프랑스,관광,2019,8,3,여름,0,176,9.184509611941662,9.118444357271645,9.018574356354229,8.970813341411448,9.0588583503332,8.848042506143612,23.82767823103317
프랑스,관광,2019,9,3,가을,0,177,9.058121158998672,9.184509611941662,8.84159284680318,8.7558950816463,9.121691291044863,8.87450626504024,35.292264061761465
프랑스,관광,2019,10,4,가을,0,178,9.276315360899716,9.058121158998672,9.118444357271645,9.133675287040697,9.176955927956598,8.890926805362904,15.3331173739337
프랑스,관광,2019,11,4,가을,0,179,8.759354748566208,9.276315360899716,9.184509611941662,8.721602344674197,9.053296622366497,8.893629912143576,3.8480352193053973
프랑스,관광,2019,12,4,겨울,0,180,8.556990661290303,8.759354748566208,9.058121158998672,8.395477432732141,8.911709692781844,8.902466930011089,17.532760957975597
프랑스,관광,2020,1,1,겨울,0,181,8.281977058867758,8.556990661290303,9.276315360899716,8.235890725928495,8.55159461813357,8.90448301405562,4.717731248343493
프랑스,관광,2020,2,1,겨울,0,182,8.118505067587098,8.281977058867758,8.759354748566208,8.212297138229768,8.33575124764929,8.90074210688844,-8.955223880597014
프랑스,관광,2020,3,1,봄,1,183,6.270988431858299,8.118505067587098,8.556990661290303,8.669914278433902,7.867999098384755,8.838708896570592,-90.93406593406593
프랑스,관광,2020,4,2,봄,1,184,4.61512051684126,6.270988431858299,8.281977058867758,9.213834261230438,7.19193121210463,8.710825539356058,-99.00338847917082
프랑스,관광,2020,5,2,봄,1,185,3.871201010907891,4.61512051684126,8.118505067587098,9.018574356354229,5.420534999272286,8.591248781245648,-99.43057911315726
프랑스,관광,2020,6,2,여름,1,186,2.772588722239781,3.871201010907891,6.270988431858299,8.84159284680318,4.007333185232471,8.47831375335532,-99.78308026030369
프랑스,관광,2020,7,3,여름,1,187,3.58351893845611,2.772588722239781,4.61512051684126,9.118444357271645,3.506557897319982,8.307006996473978,-99.61627014581734
프랑스,관광,2020,8,3,여름,1,188,3.9512437185814275,3.58351893845611,3.871201010907891,9.184509611941662,3.545778610473263,8.084690849239667,-99.47660098522168
프랑스,관광,2020,9,3,가을,1,189,2.995732273553991,3.9512437185814275,2.772588722239781,9.058121158998672,3.58351893845611,7.8361392585436755,-99.7787352975428
프랑스,관광,2020,10,4,가을,1,190,3.295836866004329,2.995732273553991,3.58351893845611,9.276315360899716,3.4965075614664802,7.403974750358765,-99.75657709952252
프랑스,관광,2020,11,4,가을,1,191,3.4339872044851463,3.295836866004329,3.9512437185814275,8.759354748566208,3.258096538021482,7.015936811826665,-99.52896844088554
프랑스,관광,2020,12,4,겨울,1,192,3.295836866004329,3.4339872044851463,2.995732273553991,8.556990661290303,3.3440389678222067,6.52637284138993,-99.50019223375625
프랑스,관광,2021,1,1,겨울,1,193,3.1780538303479458,3.295836866004329,3.295836866004329,8.281977058867758,3.3081069585961433,5.8737596334,-99.4178688939509
프랑스,관광,2021,2,1,겨울,1,194,2.1972245773362196,3.1780538303479458,3.4339872044851463,8.118505067587098,2.995732273553991,4.339467020255086,-99.76154992548435
프랑스,관광,2021,3,1,봄,1,195,3.1354942159291497,2.1972245773362196,3.295836866004329,6.270988431858299,2.9267394020670396,3.5409593240373143,-95.83333333333334
프랑스,관광,2021,4,2,봄,1,196,2.0794415416798357,3.1354942159291497,3.1780538303479458,4.61512051684126,2.5902671654458267,3.2865344733420154,-93.0
프랑스,관광,2021,5,2,봄,1,197,3.6635616461296463,2.0794415416798357,2.1972245773362196,3.871201010907891,3.1498829533812494,3.258096538021482,-19.148936170212767
프랑스,관광,2021,6,2,여름,1,198,3.4965075614664802,3.6635616461296463,3.1354942159291497,2.772588722239781,3.283414346005772,3.3111511009773715,113.33333333333333
프랑스,관광,2021,7,3,여름,1,199,4.990432586778736,3.4965075614664802,2.0794415416798357,3.58351893845611,4.290459441148391,3.6018680771243066,317.1428571428571
프랑스,관광,2021,8,3,여름,1,200,4.990432586778736,4.990432586778736,3.6635616461296463,3.9512437185814275,4.6913478822291435,3.7973600971080064,186.27450980392157
프랑스,관광,2021,9,3,가을,1,201,5.75890177387728,4.990432586778736,3.4965075614664802,2.995732273553991,5.316484670503486,4.238925791033208,1563.157894736842
프랑스,관광,2021,10,4,가을,1,202,6.511745329644728,5.75890177387728,4.990432586778736,3.295836866004329,5.937536205082426,4.813538451720147,2484.6153846153848
프랑스,관광,2021,11,4,가을,1,203,6.508769136971682,6.511745329644728,4.990432586778736,3.4339872044851463,6.316562820945185,5.173320876373351,2133.333333333333
프랑스,관광,2021,12,4,겨울,1,204,5.780743515792329,6.508769136971682,5.75890177387728,3.295836866004329,6.320768294250582,5.304547916298673,1142.3076923076924
프랑스,관광,2022,1,1,겨울,1,205,5.53338948872752,5.780743515792329,6.511745329644728,3.1780538303479458,6.030685260261263,5.395141551183577,995.6521739130435
프랑스,관광,2022,2,1,겨울,1,206,5.730099782973574,5.53338948872752,6.508769136971682,2.1972245773362196,5.68697535633982,5.502278098445473,3737.5
프랑스,관광,2022,3,1,봄,1,207,5.91350300563827,5.730099782973574,5.780743515792329,3.1354942159291497,5.737646988608957,5.613736193971417,1577.2727272727273
프랑스,관광,2022,4,2,봄,1,208,7.759187438507795,5.91350300563827,5.53338948872752,2.0794415416798357,6.914730892718563,6.15006957728462,33357.142857142855
프랑스,관광,2022,5,2,봄,1,209,8.029107054619736,7.759187438507795,5.730099782973574,3.6635616461296463,7.563892633908182,6.5809858178223095,7973.684210526317
프랑스,관광,2022,6,2,여름,1,210,8.01565761455734,8.029107054619736,5.91350300563827,3.4965075614664802,7.942125298921893,6.878154809205847,9359.375
프랑스,관광,2022,7,3,여름,0,211,8.459564078579602,8.01565761455734,7.759187438507795,4.990432586778736,8.19026196096218,7.209278617622399,3132.1917808219177
프랑스,관광,2022,8,3,여름,0,212,8.629271094821588,8.459564078579602,8.029107054619736,4.990432586778736,8.399984990510696,7.4987312969309565,3730.1369863013697
프랑스,관광,2022,9,3,가을,0,213,8.672999642554437,8.629271094821588,8.01565761455734,5.75890177387728,8.591434488015194,7.7258817620690605,1748.7341772151901
프랑스,관광,2022,10,4,가을,0,214,9.019664010799474,8.672999642554437,8.459564078579602,6.511745329644728,8.78976162605797,7.972063636180098,1129.6130952380952
프랑스,관광,2022,11,4,가을,0,215,8.606485298894999,9.019664010799474,8.629271094821588,6.508769136971682,8.783345145317655,8.101223098662926,715.820895522388
프랑스,관광,2022,12,4,겨울,0,216,8.36985260351753,8.606485298894999,8.672999642554437,5.780743515792329,8.702067043886336,8.197286321669658,1235.6037151702785
프랑스,관광,2023,1,1,겨울,0,217,7.936302693201959,8.36985260351753,9.019664010799474,5.53338948872752,8.341171747170762,8.254030274777653,1009.5238095238095
프랑스,관광,2023,2,1,겨울,0,218,8.239065331769268,7.936302693201959,8.606485298894999,5.730099782973574,8.197722276474934,8.326738651392095,1132.899022801303
프랑스,관광,2023,3,1,봄,0,219,8.993799971795545,8.239065331769268,8.36985260351753,5.91350300563827,8.492627237470987,8.470765235035826,2082.1138211382113
프랑스,관광,2023,4,2,봄,0,220,9.569133071885917,8.993799971795545,7.936302693201959,7.759187438507795,9.073183367136602,8.660586214590536,511.22971818958155
프랑스,관광,2023,5,2,봄,0,221,9.324561516066206,9.569133071885917,8.239065331769268,8.029107054619736,9.323043861889268,8.771732045274764,265.35202086049543
프랑스,관광,2023,6,2,여름,0,222,8.948455992345542,9.324561516066206,8.993799971795545,8.01565761455734,9.312355297382913,8.830299316208176,154.21209117938554
프랑스,관광,2023,7,3,여름,0,223,9.291459423260974,8.948455992345542,9.569133071885917,8.459564078579602,9.202005735186125,8.902285509716465,129.79444797626616
프랑스,관광,2023,8,3,여름,0,224,9.467382808295852,9.291459423260974,9.324561516066206,8.629271094821588,9.258241251960731,8.982215685380414,131.22317596566523
프랑스,관광,2023,9,3,가을,0,225,9.264733855806515,9.467382808295852,8.948455992345542,8.672999642554437,9.345308232386667,9.030405963674726,80.72577884286203
프랑스,관광,2023,10,4,가을,0,226,9.47554674766278,9.264733855806515,9.291459423260974,9.019664010799474,9.407194703467422,9.076923258535832,57.763524143773445
프랑스,관광,2023,11,4,가을,0,227,9.1235835080499,9.47554674766278,9.467382808295852,8.606485298894999,9.298503862805488,9.111569209876162,67.72777167947311
프랑스,관광,2023,12,4,겨울,0,228,8.668024081118821,9.1235835080499,9.264733855806515,8.36985260351753,9.142061531222888,9.125263486287476,34.747334260547056
프랑스,관광,2024,1,1,겨울,0,229,8.35983738064003,8.668024081118821,9.47554674766278,7.936302693201959,8.7669137575809,9.138557898880483,52.753934191702434
프랑스,관광,2024,2,1,겨울,0,230,8.642062173462106,8.35983738064003,9.1235835080499,8.239065331769268,8.566046845633625,9.155241600322189,49.643328929986794
프랑스,관광,2024,3,1,봄,0,231,9.248502833070532,8.642062173462106,8.668024081118821,8.993799971795545,8.821043845029601,9.175602263587937,29.011425732737205
프랑스,관광,2024,4,2,봄,0,232,9.93022684972575,9.248502833070532,8.35983738064003,9.569133071885917,9.409081935131317,9.227926492347216,43.492839678658754
프랑스,관광,2024,5,2,봄,0,233,9.627668172626858,9.93022684972575,8.642062173462106,9.324561516066206,9.640172836532642,9.259908011611001,35.40904630207869
프랑스,관광,2024,6,2,여름,0,234,9.14782646658694,9.627668172626858,9.248502833070532,8.948455992345542,9.618357775760492,9.273283871743212,22.06627680311891
프랑스,관광,2024,7,3,여름,0,235,9.426257878198653,9.14782646658694,9.93022684972575,9.291459423260974,9.419601337914953,9.285455574797982,14.431943932128366
프랑스,관광,2024,8,3,여름,0,236,9.625755810937516,9.426257878198653,9.627668172626858,9.467382808295852,9.418816886246988,9.302463660851988,17.161639597834494
프랑스,관광,2024,9,3,가을,0,237,9.440181444738114,9.625755810937516,9.14782646658694,9.264733855806515,9.501615979938094,9.31773631474608,19.17976889562417
프랑스,관광,2024,10,4,가을,0,238,9.772980154456345,9.440181444738114,9.426257878198653,9.47554674766278,9.622163005900166,9.350978741770808,34.64252838293955
프랑스,관광,2024,11,4,가을,0,239,9.273878392780171,9.772980154456345,9.625755810937516,9.1235835080499,9.517653488377112,9.361687124470707,16.219458987783593
프랑스,관광,2024,12,4,겨울,0,240,8.888618807300878,9.273878392780171,9.440181444738114,8.668024081118821,9.377491887790216,9.37191343761908,24.68604851195596
프랑스,관광,2025,1,1,겨울,0,241,8.416709652837914,8.888618807300878,9.772980154456345,8.35983738064003,8.91940858045818,9.373684377671626,5.853430110044486
프랑스,관광,2025,2,1,겨울,0,242,8.744009988096744,8.416709652837914,9.273878392780171,8.642062173462106,8.701956209860176,9.377978260551652,10.734463276836157
프랑스,관광,2025,3,1,봄,0,243,9.296884973376368,8.744009988096744,8.888618807300878,9.248502833070532,8.886409166849282,9.381600981410713,4.9576434347323834
프랑스,관광,2025,4,2,봄,0,244,9.944293546928382,9.296884973376368,8.416709652837914,9.93022684972575,9.446992273315185,9.383642206433176,1.4166788374470571
프랑스,관광,2025,5,2,봄,0,245,9.619133270177022,9.944293546928382,8.744009988096744,9.627668172626858,9.654748376872458,9.382737847572445,-0.8499143497166952
프랑스,상용,2005,1,1,겨울,0,1,5.723585101952381,0.0,0.0,0.0,5.723585101952381,5.723585101952381,0.0
프랑스,상용,2005,2,1,겨울,0,2,5.488937726156687,5.723585101952381,0.0,0.0,5.6131281063880705,5.6131281063880705,0.0
프랑스,상용,2005,3,1,봄,0,3,5.5134287461649825,5.488937726156687,0.0,0.0,5.580986897176273,5.580986897176273,0.0
프랑스,상용,2005,4,2,봄,0,4,5.552959584921617,5.5134287461649825,5.723585101952381,0.0,5.518790689306368,5.574053367981417,0.0
프랑스,상용,2005,5,2,봄,0,5,5.662960480135946,5.552959584921617,5.488937726156687,0.0,5.578471172579026,5.592478405097527,0.0
프랑스,상용,2005,6,2,여름,0,6,5.4638318050256105,5.662960480135946,5.5134287461649825,0.0,5.563242451877201,5.572154032177765,0.0
프랑스,상용,2005,7,3,여름,0,7,5.476463551931511,5.4638318050256105,5.552959584921617,0.0,5.538645742616348,5.559031919340858,0.0
프랑스,상용,2005,8,3,여름,0,8,5.680172609017068,5.476463551931511,5.662960480135946,0.0,5.545177444479562,5.575001684790276,0.0
프랑스,상용,2005,9,3,가을,0,9,5.605802066295998,5.680172609017068,5.4638318050256105,0.0,5.5909869805108565,5.578471172579026,0.0
프랑스,상용,2005,10,4,가을,0,10,5.556828061699537,5.605802066295998,5.476463551931511,0.0,5.615558241241362,5.576327819303087,0.0
프랑스,상용,2005,11,4,가을,0,11,5.488937726156687,5.556828061699537,5.680172609017068,0.0,5.551666759919312,5.568691424840032,0.0
프랑스,상용,2005,12,4,겨울,0,12,5.545177444479562,5.488937726156687,5.605802066295998,0.0,5.530750964769339,5.566752907053953,0.0
프랑스,상용,2006,1,1,겨울,0,13,5.834810737062605,5.545177444479562,5.556828061699537,5.723585101952381,5.634789603169249,5.578156261538791,11.80327868852459
프랑스,상용,2006,2,1,겨울,0,14,5.455321115357702,5.834810737062605,5.488937726156687,5.488937726156687,5.625220152153099,5.575633396750639,-3.319502074688797
프랑스,상용,2006,3,1,봄,0,15,5.484796933490655,5.455321115357702,5.545177444479562,5.5134287461649825,5.607026806191893,5.573420656792957,-2.834008097165992
프랑스,상용,2006,4,2,봄,0,16,5.4638318050256105,5.484796933490655,5.834810737062605,5.552959584921617,5.4680601411351315,5.566434283504978,-8.560311284046692
프랑스,상용,2006,5,2,봄,0,17,5.645446897643238,5.4638318050256105,5.455321115357702,5.662960480135946,5.534706144612267,5.564839641164191,-1.7421602787456445
프랑스,상용,2006,6,2,여름,0,18,5.455321115357702,5.645446897643238,5.484796933490655,5.4638318050256105,5.5254529391317835,5.564201071538405,-0.851063829787234
프랑스,상용,2006,7,3,여름,0,19,5.41610040220442,5.455321115357702,5.4638318050256105,5.476463551931511,5.51073695449927,5.5597196299793366,-5.88235294117647
프랑스,상용,2006,8,3,여름,0,20,5.375278407684165,5.41610040220442,5.645446897643238,5.680172609017068,5.41610040220442,5.534706144612267,-26.36986301369863
프랑스,상용,2006,9,3,가을,0,21,5.225746673713202,5.375278407684165,5.455321115357702,5.605802066295998,5.342334251964811,5.506008813303325,-31.73431734317343
프랑스,상용,2006,10,4,가을,0,22,5.488937726156687,5.225746673713202,5.41610040220442,5.556828061699537,5.369086437436244,5.5002372814106195,-6.5891472868217065
프랑스,상용,2006,11,4,가을,0,23,5.267858159063328,5.488937726156687,5.375278407684165,5.488937726156687,5.33432780407107,5.483759050678235,-19.91701244813278
프랑스,상용,2006,12,4,겨울,0,24,5.220355825078324,5.267858159063328,5.225746673713202,5.545177444479562,5.332718793265369,5.458876042670625,-27.84313725490196
프랑스,상용,2007,1,1,겨울,0,25,5.765191102784844,5.220355825078324,5.488937726156687,5.834810737062605,5.449606814094262,5.450680735801199,-6.744868035190615
프랑스,상용,2007,2,1,겨울,0,26,5.3230099791384085,5.765191102784844,5.267858159063328,5.455321115357702,5.4652432378640174,5.440250862436703,-12.446351931330472
프랑스,상용,2007,3,1,봄,0,27,5.662960480135946,5.3230099791384085,5.220355825078324,5.484796933490655,5.600888051493568,5.457100158701857,19.583333333333332
프랑스,상용,2007,4,2,봄,0,28,5.700443573390687,5.662960480135946,5.765191102784844,5.4638318050256105,5.575949103146316,5.479249069052937,26.80851063829787
프랑스,상용,2007,5,2,봄,0,29,5.655991810819852,5.700443573390687,5.3230099791384085,5.645446897643238,5.673323267171493,5.480291640824175,1.0638297872340425
프랑스,상용,2007,6,2,여름,0,30,5.493061443340548,5.655991810819852,5.662960480135946,5.455321115357702,5.62040086571715,5.483412850224717,3.862660944206009
프랑스,상용,2007,7,3,여름,0,31,5.560681631015528,5.493061443340548,5.700443573390687,5.41610040220442,5.572154032177765,5.4954591153232455,15.625
프랑스,상용,2007,8,3,여름,0,32,5.808142489980444,5.560681631015528,5.655991810819852,5.375278407684165,5.630016324416592,5.534706144612267,54.418604651162795
프랑스,상용,2007,9,3,가을,0,33,5.793013608384144,5.808142489980444,5.493061443340548,5.225746673713202,5.726847747587197,5.580358559109732,76.75675675675676
프랑스,상용,2007,10,4,가을,0,34,5.697093486505405,5.793013608384144,5.560681631015528,5.488937726156687,5.7672787862153285,5.59780448444958,23.236514522821576
프랑스,상용,2007,11,4,가을,0,35,5.605802066295998,5.697093486505405,5.808142489980444,5.267858159063328,5.70155777963409,5.621607866467185,40.41450777202073
프랑스,상용,2007,12,4,겨울,0,36,5.552959584921617,5.605802066295998,5.793013608384144,5.220355825078324,5.62040086571715,5.643383521819051,39.67391304347826
프랑스,상용,2008,1,1,겨울,0,37,5.916202062607435,5.552959584921617,5.697093486505405,5.765191102784844,5.704892968940229,5.65861075600948,16.352201257861633
프랑스,상용,2008,2,1,겨울,0,38,5.648974238161206,5.916202062607435,5.605802066295998,5.3230099791384085,5.718123591926859,5.681309618804143,38.72549019607843
프랑스,상용,2008,3,1,봄,0,39,5.733341276897746,5.648974238161206,5.552959584921617,5.662960480135946,5.772479005942436,5.687257802323903,7.317073170731707
프랑스,상용,2008,4,2,봄,0,40,5.75890177387728,5.733341276897746,5.916202062607435,5.700443573390687,5.714832310842786,5.692328235722193,6.0402684563758395
프랑스,상용,2008,5,2,봄,0,41,5.910796644040527,5.75890177387728,5.648974238161206,5.655991810819852,5.804130448490483,5.715381610499553,29.122807017543863
프랑스,상용,2008,6,2,여름,0,42,5.730099782973574,5.910796644040527,5.733341276897746,5.493061443340548,5.803124917988464,5.733071553362732,26.859504132231404
프랑스,상용,2008,7,3,여름,0,43,5.541263545158426,5.730099782973574,5.75890177387728,5.560681631015528,5.738720526017482,5.731721843345443,-1.9305019305019304
프랑스,상용,2008,8,3,여름,0,44,5.924255797414532,5.541263545158426,5.910796644040527,5.808142489980444,5.744070993570312,5.742736058116429,12.349397590361445
프랑스,상용,2008,9,3,가을,0,45,5.537334267018537,5.924255797414532,5.730099782973574,5.793013608384144,5.684712911935851,5.722767774567282,-22.629969418960243
프랑스,상용,2008,10,4,가을,0,46,5.501258210544727,5.537334267018537,5.541263545158426,5.697093486505405,5.673323267171493,5.708217071724067,-17.845117845117844
프랑스,상용,2008,11,4,가을,0,47,5.424950017481403,5.501258210544727,5.924255797414532,5.605802066295998,5.488937726156687,5.695694297806448,-16.605166051660518
프랑스,상용,2008,12,4,겨울,0,48,5.313205979041787,5.424950017481403,5.537334267018537,5.552959584921617,5.41610040220442,5.680172609017068,-21.40077821011673
프랑스,상용,2009,1,1,겨울,0,49,5.981414211254481,5.313205979041787,5.501258210544727,5.916202062607435,5.6179824848528686,5.687257802323903,6.756756756756757
프랑스,상용,2009,2,1,겨울,0,50,5.351858133476067,5.981414211254481,5.424950017481403,5.648974238161206,5.598421958998375,5.666426688112432,-25.795053003533567
프랑스,상용,2009,3,1,봄,0,51,5.631211781821365,5.351858133476067,5.313205979041787,5.733341276897746,5.688104661936971,5.6577385361547945,-9.740259740259742
프랑스,상용,2009,4,2,봄,0,52,5.501258210544727,5.631211781821365,5.981414211254481,5.75890177387728,5.501258210544727,5.636573724962751,-22.78481012658228
프랑스,상용,2009,5,2,봄,0,53,5.6131281063880705,5.501258210544727,5.351858133476067,5.910796644040527,5.583496308781699,5.607944377750384,-25.815217391304344
프랑스,상용,2009,6,2,여름,0,54,5.43372200355424,5.6131281063880705,5.631211781821365,5.730099782973574,5.518790689306368,5.583496308781699,-25.732899022801302
프랑스,상용,2009,7,3,여름,0,55,5.402677381872279,5.43372200355424,5.501258210544727,5.541263545158426,5.487559366186565,5.573104151014085,-12.992125984251967
프랑스,상용,2009,8,3,여름,0,56,5.811140992976701,5.402677381872279,5.6131281063880705,5.924255797414532,5.567071429114299,5.560361066819803,-10.723860589812332
프랑스,상용,2009,9,3,가을,0,57,5.293304824724492,5.811140992976701,5.43372200355424,5.537334267018537,5.528105460580915,5.542569881072482,-21.73913043478261
프랑스,상용,2009,10,4,가을,0,58,5.645446897643238,5.293304824724492,5.402677381872279,5.501258210544727,5.605802066295998,5.554895693948484,15.573770491803279
프랑스,상용,2009,11,4,가을,0,59,5.5053315359323625,5.645446897643238,5.811140992976701,5.424950017481403,5.491688759528576,5.561002092482779,8.4070796460177
프랑스,상용,2009,12,4,겨울,0,60,5.332718793265369,5.5053315359323625,5.293304824724492,5.313205979041787,5.502617830060767,5.562282912382502,1.9801980198019802
프랑스,상용,2010,1,1,겨울,0,61,5.840641657373398,5.332718793265369,5.645446897643238,5.981414211254481,5.582242390122105,5.545502912342484,-13.164556962025317
프랑스,상용,2010,2,1,겨울,0,62,5.537334267018537,5.840641657373398,5.5053315359323625,5.351858133476067,5.592229988750454,5.559398757202638,20.476190476190474
프랑스,상용,2010,3,1,봄,0,63,5.6131281063880705,5.537334267018537,5.332718793265369,5.631211781821365,5.67217713524087,5.557792847109637,-1.7985611510791366
프랑스,상용,2010,4,2,봄,0,64,5.521460917862246,5.6131281063880705,5.840641657373398,5.501258210544727,5.558114235510282,5.559398757202638,2.0491803278688523
프랑스,상용,2010,5,2,봄,0,65,5.62040086571715,5.521460917862246,5.537334267018537,5.6131281063880705,5.585999438999818,5.560040399829721,0.7326007326007326
프랑스,상용,2010,6,2,여름,0,66,5.634789603169249,5.62040086571715,5.6131281063880705,5.43372200355424,5.593471453838519,5.576264709902921,22.36842105263158
프랑스,상용,2010,7,3,여름,0,67,5.497168225293202,5.634789603169249,5.521460917862246,5.402677381872279,5.585999438999818,5.583182976490243,9.95475113122172
프랑스,상용,2010,8,3,여름,0,68,5.820082930352362,5.497168225293202,5.62040086571715,5.811140992976701,5.659482215759621,5.584122678986957,0.9009009009009009
프랑스,상용,2010,9,3,가을,0,69,5.739792912179234,5.820082930352362,5.634789603169249,5.293304824724492,5.6948538439119,5.6185876285929695,56.56565656565656
프랑스,상용,2010,10,4,가을,0,70,5.598421958998375,5.739792912179234,5.497168225293202,5.645446897643238,5.723585101952381,5.614647632588364,-4.609929078014184
프랑스,상용,2010,11,4,가을,0,71,5.560681631015528,5.598421958998375,5.820082930352362,5.5053315359323625,5.635979371304838,5.618890063193793,5.714285714285714
프랑스,상용,2010,12,4,겨울,0,72,5.4116460518550396,5.560681631015528,5.739792912179234,5.332718793265369,5.526780079339846,5.6240175061873385,8.25242718446602
프랑스,상용,2011,1,1,겨울,0,73,5.863631175598097,5.4116460518550396,5.598421958998375,5.840641657373398,5.630016324416592,5.626421353498733,2.3323615160349855
프랑스,상용,2011,2,1,겨울,0,74,5.438079308923196,5.863631175598097,5.560681631015528,5.537334267018537,5.593471453838519,5.619192406355582,-9.486166007905137
프랑스,상용,2011,3,1,봄,0,75,5.4680601411351315,5.438079308923196,5.4116460518550396,5.6131281063880705,5.60947179518496,5.607944377750384,-13.553113553113553
프랑스,상용,2011,4,2,봄,0,76,5.429345628954441,5.4680601411351315,5.863631175598097,5.521460917862246,5.445299556896682,5.6011958858811,-8.835341365461847
프랑스,상용,2011,5,2,봄,0,77,5.44673737166631,5.429345628954441,5.438079308923196,5.62040086571715,5.448173122092414,5.5875607195667705,-16.0
프랑스,상용,2011,6,2,여름,0,78,5.25227342804663,5.44673737166631,5.4680601411351315,5.634789603169249,5.37989735354046,5.559398757202638,-31.899641577060933
프랑스,상용,2011,7,3,여름,0,79,5.081404364984463,5.25227342804663,5.429345628954441,5.497168225293202,5.271288694160117,5.532400857900581,-34.15637860082305
프랑스,상용,2011,8,3,여름,0,80,5.5053315359323625,5.081404364984463,5.44673737166631,5.820082930352362,5.294978465282522,5.5019382513733825,-27.083333333333332
프랑스,상용,2011,9,3,가을,0,81,5.247024072160486,5.5053315359323625,5.25227342804663,5.739792912179234,5.293304824724492,5.459940061213996,-39.03225806451613
프랑스,상용,2011,10,4,가을,0,82,5.356586274672012,5.247024072160486,5.081404364984463,5.598421958998375,5.375278407684165,5.439165675135416,-21.561338289962826
프랑스,상용,2011,11,4,가을,0,83,5.19295685089021,5.356586274672012,5.5053315359323625,5.560681631015528,5.267858159063328,5.409784200637624,-30.888030888030887
프랑스,상용,2011,12,4,겨울,0,84,5.123963979403259,5.19295685089021,5.247024072160486,5.4116460518550396,5.2293244950610855,5.3886911398975395,-25.112107623318387
프랑스,상용,2012,1,1,겨울,0,85,5.579729825986222,5.123963979403259,5.356586274672012,5.863631175598097,5.319752647268102,5.355012710224582,-24.786324786324787
프랑스,상용,2012,2,1,겨울,0,86,5.0238805208462765,5.579729825986222,5.19295685089021,5.438079308923196,5.272999558563747,5.3238226569563984,-34.06113537117904
프랑스,상용,2012,3,1,봄,0,87,5.44673737166631,5.0238805208462765,5.123963979403259,5.4680601411351315,5.37682042803598,5.321789722733179,-2.11864406779661
프랑스,상용,2012,4,2,봄,0,88,5.247024072160486,5.44673737166631,5.579729825986222,5.429345628954441,5.254017107651457,5.306202860822027,-16.740088105726873
프랑스,상용,2012,5,2,봄,0,89,5.459585514144159,5.247024072160486,5.0238805208462765,5.44673737166631,5.389071729816501,5.307442274325037,1.2987012987012987
프랑스,상용,2012,6,2,여름,0,90,5.337538079701318,5.459585514144159,5.44673737166631,5.25227342804663,5.351858133476067,5.31443674842792,8.947368421052632
프랑스,상용,2012,7,3,여름,0,91,5.298317366548036,5.337538079701318,5.247024072160486,5.081404364984463,5.36753243556951,5.330300412401088,24.375
프랑스,상용,2012,8,3,여름,0,92,5.673323267171493,5.298317366548036,5.459585514144159,5.5053315359323625,5.4510384535657,5.3482972988530575,18.367346938775512
프랑스,상용,2012,9,3,가을,0,93,5.303304908059076,5.673323267171493,5.337538079701318,5.247024072160486,5.44097366694956,5.352647711093084,5.82010582010582
프랑스,상용,2012,10,4,가을,0,94,5.53338948872752,5.303304908059076,5.298317366548036,5.356586274672012,5.51477192971145,5.368698163309836,19.431279620853083
프랑스,상용,2012,11,4,가을,0,95,5.5134287461649825,5.53338948872752,5.673323267171493,5.19295685089021,5.455321115357702,5.394763264816289,37.988826815642454
프랑스,상용,2012,12,4,겨울,0,96,5.293304824724492,5.5134287461649825,5.303304908059076,5.123963979403259,5.452468046375295,5.406424107873888,18.562874251497004
프랑스,상용,2013,1,1,겨울,0,97,5.8377304471659395,5.293304824724492,5.53338948872752,5.579729825986222,5.573420656792957,5.435176549265234,29.545454545454547
프랑스,상용,2013,2,1,겨울,0,98,5.3612921657094255,5.8377304471659395,5.5134287461649825,5.0238805208462765,5.528105460580915,5.457100158701857,40.397350993377486
프랑스,상용,2013,3,1,봄,0,99,5.707110264748875,5.3612921657094255,5.293304824724492,5.44673737166631,5.65482562992967,5.481333126771467,29.87012987012987
프랑스,상용,2013,4,2,봄,0,100,5.673323267171493,5.707110264748875,5.8377304471659395,5.247024072160486,5.592229988750454,5.515778134726748,53.43915343915344
프랑스,상용,2013,5,2,봄,0,101,5.817111159963204,5.673323267171493,5.3612921657094255,5.459585514144159,5.734419444118091,5.54907608489522,43.162393162393165
프랑스,상용,2013,6,2,여름,0,102,5.934894195619588,5.817111159963204,5.707110264748875,5.337538079701318,5.814130531825066,5.6027336379909825,82.1256038647343
프랑스,상용,2013,7,3,여름,0,103,5.817111159963204,5.934894195619588,5.673323267171493,5.298317366548036,5.857933154483459,5.643678550586496,68.34170854271356
프랑스,상용,2013,8,3,여름,0,104,6.059123195581797,5.817111159963204,5.817111159963204,5.673323267171493,5.941924101547846,5.683296280448052,47.241379310344826
프랑스,상용,2013,9,3,가을,0,105,5.973809611869261,6.059123195581797,5.934894195619588,5.303304908059076,5.954973438525567,5.73630344413707,96.0
