국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,연월,계절_코드,월_sin,월_cos,분기_sin,분기_cos,연도_정규화,선형트렌드,제곱트렌드,입국자수_6개월전,입국자수_24개월전,증감률_1개월,증감률_3개월,증감률_12개월,국적_빈도,국적_로그빈도,목적_빈도,국적_평균입국자수,목적_평균입국자수,국적_인코딩,목적_인코딩,계절_인코딩,국적목적_조합,국적목적_빈도,계절목적_조합,월국적_상호작용,연도국적_상호작용,국적_평균,국적_표준편차,국적_최소,국적_최대,국적_중앙값,목적_평균,목적_표준편차,목적_최소,목적_최대,계절_평균,계절_표준편차,앙상블예측,RandomForest_예측,XGBoost_예측,GradientBoosting_예측,Ridge_예측,Lasso_예측
베트남,유학연수,2026,4,2,봄,0,256,1285.0,1220.75,1156.5,1071.0,6627.25,3901.354166666666,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05258850010231226,0.11101511879049676,0.19962686567164178,48,3.8918202981106265,180,5660.895833333333,1424.4648148148149,19,3,2,베트남_유학연수,12,봄_유학연수,192,97248,5660.895833333333,7838.108668163646,24.25,29351.0,973.0,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,5425,5171,5332,5824,18465,14675
필리핀,공용,2026,4,2,봄,0,256,145.75,138.4625,131.175,95.25,111.83333333333331,131.64583333333331,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05225419019449669,0.11027047474938519,0.5246753246753246,48,3.8918202981106265,180,4438.402777777778,273.81898148148144,59,0,2,필리핀_공용,12,봄_공용,192,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,199,135,110,101,8049,3937
필리핀,관광,2026,4,2,봄,0,256,22571.75,21443.1625,20314.575,12884.75,17159.666666666664,14384.083333333332,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05262912459276512,0.11110564185360243,0.751760665851813,48,3.8918202981106265,180,4438.402777777778,44945.81712962963,59,1,2,필리핀_관광,12,봄_관광,192,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,19552,19426,18039,20812,23409,16738
필리핀,상용,2026,4,2,봄,0,256,406.0,385.7,365.40000000000003,269.75,353.66666666666663,316.0625,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05249547452805796,0.11080786026200863,0.5032317636195752,48,3.8918202981106265,180,4438.402777777778,373.4101851851852,59,2,2,필리핀_상용,12,봄_상용,192,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,458,392,352,380,8292,4163
필리핀,유학연수,2026,4,2,봄,0,256,50.5,47.974999999999994,45.45,42.5,111.16666666666666,92.35416666666666,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05155691679428292,0.10871905274488691,0.1839080459770115,48,3.8918202981106265,180,4438.402777777778,1424.4648148148149,59,3,2,필리핀_유학연수,12,봄_유학연수,192,97248,4438.402777777778,7934.530390261756,50.5,26180.333333333332,262.5,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,151,74,97,88,8173,4016
대양주,공용,2026,4,2,봄,0,256,59.0,56.05,53.1,42.5,47.583333333333336,47.4375,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05170902716914992,0.10905730129390015,0.3793103448275862,48,3.8918202981106265,180,4086.9861111111113,273.81898148148144,6,0,2,대양주_공용,12,봄_공용,192,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,125,57,52,43,7824,3880
대양주,관광,2026,4,2,봄,0,256,23192.25,22032.6375,20873.025,13445.0,15467.25,13218.312499999996,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.052629190255126926,0.11110578817453741,0.7249181912836531,48,3.8918202981106265,180,4086.9861111111113,44945.81712962963,6,1,2,대양주_관광,12,봄_관광,192,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,18703,18860,16371,19196,19933,13330
대양주,상용,2026,4,2,봄,0,256,86.5,82.175,77.85000000000001,72.0,83.91666666666667,72.70833333333333,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05199879771565979,0.10970196575776779,0.19863013698630136,48,3.8918202981106265,180,4086.9861111111113,373.4101851851852,6,2,2,대양주_상용,12,봄_상용,192,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,155,85,87,83,7879,3920
대양주,유학연수,2026,4,2,봄,0,256,9.75,9.2625,8.775,7.5,38.25,31.333333333333336,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.047503045066991545,0.09974424552429663,0.2647058823529412,48,3.8918202981106265,180,4086.9861111111113,1424.4648148148149,6,3,2,대양주_유학연수,12,봄_유학연수,192,97248,4086.9861111111113,7438.677602550389,9.75,24126.0,78.625,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,91,16,38,30,7898,3907
오스트레일리아,공용,2026,4,2,봄,0,256,42.5,40.375,38.25,31.5,38.08333333333333,36.47916666666667,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.0513595166163142,0.10828025477707007,0.3384615384615385,48,3.8918202981106265,180,3468.059027777778,273.81898148148144,32,0,2,오스트레일리아_공용,12,봄_공용,192,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,111,43,40,34,7809,3870
오스트레일리아,관광,2026,4,2,봄,0,256,20163.5,19155.325,18147.15,11589.25,13352.583333333332,11236.958333333332,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05262883146950155,0.11110498866275617,0.739781281680723,48,3.8918202981106265,180,3468.059027777778,44945.81712962963,32,1,2,오스트레일리아_관광,12,봄_관광,192,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,15705,15598,15211,16473,18560,12002
오스트레일리아,상용,2026,4,2,봄,0,256,66.5,63.175,59.85,57.0,67.33333333333331,58.25,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05181145305804446,0.10928512736236645,0.16379310344827586,48,3.8918202981106265,180,3468.059027777778,373.4101851851852,32,2,2,오스트레일리아_상용,12,봄_상용,192,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,137,66,73,62,7855,3901
오스트레일리아,유학연수,2026,4,2,봄,0,256,8.75,8.3125,7.875,7.25,30.583333333333336,25.75,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.04697986577181208,0.09859154929577464,0.18181818181818182,48,3.8918202981106265,180,3468.059027777778,1424.4648148148149,32,3,2,오스트레일리아_유학연수,12,봄_유학연수,192,97248,3468.059027777778,6322.503515646785,8.75,20359.666666666668,61.58333333333333,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,89,15,29,27,7875,3888
러시아(연방),공용,2026,4,2,봄,0,256,5.0,4.75,4.5,4.25,6.833333333333333,12.041666666666668,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.043478260869565216,0.09090909090909091,0.14285714285714285,48,3.8918202981106265,180,1874.1996527777776,273.81898148148144,9,0,2,러시아(연방)_공용,12,봄_공용,192,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,77,7,7,4,7763,3841
러시아(연방),관광,2026,4,2,봄,0,256,10342.25,9825.137499999999,9308.025,5679.5,7047.166666666666,5811.4375,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.052626222663788406,0.11109917526271552,0.8208344335885925,48,3.8918202981106265,180,1874.1996527777776,44945.81712962963,9,1,2,러시아(연방)_관광,12,봄_관광,192,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,8517,8428,8014,8928,14924,8529
러시아(연방),상용,2026,4,2,봄,0,256,97.75,92.8625,87.97500000000001,82.75,90.25,83.125,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05207084831535494,0.10986232087665064,0.1791044776119403,48,3.8918202981106265,180,1874.1996527777776,373.4101851851852,9,2,2,러시아(연방)_상용,12,봄_상용,192,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,167,99,93,87,7857,3917
러시아(연방),유학연수,2026,4,2,봄,0,256,45.5,43.225,40.95,32.5,284.0,221.6875,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05144149236856978,0.10846245530393318,0.3880597014925373,48,3.8918202981106265,180,1874.1996527777776,1424.4648148148149,9,3,2,러시아(연방)_유학연수,12,봄_유학연수,192,97248,1874.1996527777776,3250.0297276663496,5.0,10342.25,94.875,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,279,194,274,227,8265,4302
캐나다,공용,2026,4,2,봄,0,256,27.5,26.125,24.75,20.25,36.25,27.354166666666664,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05069124423963134,0.10679611650485436,0.3411764705882353,48,3.8918202981106265,180,3146.125,273.81898148148144,48,0,2,캐나다_공용,12,봄_공용,192,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,100,29,38,30,7836,3878
캐나다,관광,2026,4,2,봄,0,256,16985.5,16136.224999999999,15286.95,10318.75,12319.75,10152.604166666668,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05262831744615332,0.11110384322293043,0.6460185566510817,48,3.8918202981106265,180,3146.125,44945.81712962963,48,1,2,캐나다_관광,12,봄_관광,192,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,14150,14087,13903,14426,19162,12678
캐나다,상용,2026,4,2,봄,0,256,31.0,29.45,27.900000000000002,26.75,29.083333333333332,28.645833333333336,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05090311986863713,0.10726643598615909,0.15315315315315314,48,3.8918202981106265,180,3146.125,373.4101851851852,48,2,2,캐나다_상용,12,봄_상용,192,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,100,31,30,24,7833,3858
캐나다,유학연수,2026,4,2,봄,0,256,13.5,12.825,12.15,8.75,57.416666666666664,46.8125,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.04882459312839065,0.10266159695817488,0.48717948717948717,48,3.8918202981106265,180,3146.125,1424.4648148148149,48,3,2,캐나다_유학연수,12,봄_유학연수,192,97248,3146.125,5707.001325929473,13.5,17405.333333333332,33.16666666666667,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,101,22,67,49,7941,3934
인도네시아,공용,2026,4,2,봄,0,256,116.5,110.675,104.85000000000001,88.0,87.33333333333333,173.27083333333331,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05216028654578019,0.11006140765233813,0.3202247191011236,48,3.8918202981106265,180,3109.793402777778,273.81898148148144,42,0,2,인도네시아_공용,12,봄_공용,192,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,176,108,115,84,8053,3898
인도네시아,관광,2026,4,2,봄,0,256,15537.25,14760.387499999999,13983.525,10807.25,11740.833333333332,9892.520833333334,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05262801345740711,0.11110316582079123,0.43762866328961675,48,3.8918202981106265,180,3109.793402777778,44945.81712962963,42,1,2,인도네시아_관광,12,봄_관광,192,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,13738,13662,14049,13772,19458,12817
인도네시아,상용,2026,4,2,봄,0,256,162.5,154.375,146.25,107.5,140.41666666666666,118.6875,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05229283990345937,0.11035653650254669,0.5069124423963134,48,3.8918202981106265,180,3109.793402777778,373.4101851851852,42,2,2,인도네시아_상용,12,봄_상용,192,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,226,160,133,135,8153,3983
인도네시아,유학연수,2026,4,2,봄,0,256,81.0,76.95,72.9,59.25,408.75,277.4791666666667,0.1,202604,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,,256,65536,,,0.05195638229634377,0.10960757780784836,0.36099585062240663,48,3.8918202981106265,180,3109.793402777778,1424.4648148148149,42,3,2,인도네시아_유학연수,12,봄_유학연수,192,97248,3109.793402777778,5382.022766140716,60.0,19254.0,207.33333333333334,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,356,254,391,347,8708,4521
중국,공용,2026,5,2,봄,0,257,291.25,276.6875,262.125,194.25,243.5,175.35416666666669,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05244204366419086,0.11068883610451306,0.4967989756722151,48,3.8918202981106265,180,46212.04861111112,273.81898148148144,44,0,2,중국_공용,12,봄_공용,240,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,339,273,252,250,8132,4096
중국,관광,2026,5,2,봄,0,257,205420.25,195149.2375,184878.225,104331.5,191062.1666666667,144059.97916666666,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.052631309249623705,0.11111051011815953,0.9689094960822371,48,3.8918202981106265,180,46212.04861111112,44945.81712962963,44,1,2,중국_관광,12,봄_관광,240,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,186899,190504,140390,191492,187913,181127
중국,상용,2026,5,2,봄,0,257,2745.75,2608.4625,2471.175,1822.0,2615.0833333333335,2080.4583333333335,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05261140943776732,0.11106616643239245,0.5067196928140428,48,3.8918202981106265,180,46212.04861111112,373.4101851851852,44,2,2,중국_상용,12,봄_상용,240,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,2771,2708,2606,2722,10415,6362
중국,유학연수,2026,5,2,봄,0,257,11629.25,11047.7875,10466.325,6668.0,13498.333333333334,12171.1875,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05262681538585113,0.11110049606752434,0.7439271255060729,48,3.8918202981106265,180,46212.04861111112,1424.4648148148149,44,3,2,중국_유학연수,12,봄_유학연수,240,97248,46212.04861111112,72909.78306073407,56.25,205420.25,3584.458333333333,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,12600,12618,11176,12601,22123,18107
일본,공용,2026,5,2,봄,0,257,135.0,128.25,121.5,96.5,120.66666666666667,124.06249999999997,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05222437137330754,0.11020408163265306,0.39487179487179486,48,3.8918202981106265,180,43674.144097222226,273.81898148148144,43,0,2,일본_공용,12,봄_공용,240,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,200,133,112,116,8074,3875
일본,관광,2026,5,2,봄,0,257,184273.0,175059.35,165845.7,113101.5,186614.08333333334,145298.52083333334,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.052631278299169366,0.11111044114836163,0.6292654892685838,48,3.8918202981106265,180,43674.144097222226,44945.81712962963,43,1,2,일본_관광,12,봄_관광,240,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,180478,183263,140047,185055,195561,189291
일본,상용,2026,5,2,봄,0,257,1359.75,1291.7625,1223.775,1063.25,1115.6666666666667,1062.5,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.052590866458456176,0.1110203915004796,0.27859995301855767,48,3.8918202981106265,180,43674.144097222226,373.4101851851852,43,2,2,일본_상용,12,봄_상용,240,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,1337,1301,1132,1193,8882,4657
일본,유학연수,2026,5,2,봄,0,257,931.75,885.1624999999999,838.575,798.5,697.3333333333334,985.2708333333334,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05257218625252151,0.11097876902003984,0.16666666666666666,48,3.8918202981106265,180,43674.144097222226,1424.4648148148149,43,3,2,일본_유학연수,12,봄_유학연수,240,97248,43674.144097222226,77578.9924823001,82.75,224785.0,1031.25,1424.4648148148149,4236.256416933347,8.75,33336.0,12963.6,36680.90228685676,888,852,735,714,8458,4197
대만,공용,2026,5,2,봄,0,257,8.75,8.3125,7.875,6.75,9.583333333333334,8.541666666666666,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.04697986577181208,0.09859154929577464,0.25806451612903225,48,3.8918202981106265,180,19442.779513888887,273.81898148148144,5,0,2,대만_공용,12,봄_공용,240,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,273.81898148148144,671.2705769271112,1.25,3532.0,12963.6,36680.90228685676,78,10,8,10,7583,3688
대만,관광,2026,5,2,봄,0,257,82658.25,78525.3375,74392.425,45456.5,82540.41666666666,65903.0625,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05263090870626694,0.11110961755020685,0.8183853049551779,48,3.8918202981106265,180,19442.779513888887,44945.81712962963,5,1,2,대만_관광,12,봄_관광,240,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,44945.81712962963,54906.56830808382,3273.0,224785.0,12963.6,36680.90228685676,91919,90906,92959,96591,90485,84295
대만,상용,2026,5,2,봄,0,257,137.0,130.15,123.3,125.5,126.33333333333333,125.3125,0.1,202605,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,,257,66049,,,0.05223027068242466,0.1102172164119067,0.09090909090909091,48,3.8918202981106265,180,19442.779513888887,373.4101851851852,5,2,2,대만_상용,12,봄_상용,240,97248,19442.779513888887,33871.209868563164,5.0,85999.0,171.83333333333331,373.4101851851852,624.3789467077137,24.75,2828.6666666666665,12963.6,36680.90228685676,201,136,121,128,7699,3788
