국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_Ensemble,정상화_예측값,실제대비_비율
중동,공용,2020,1,1,겨울,0,181,31,79.0,124.0,75.0,67.0,115.08333333333331,-58.66666666666666,45,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,44.50813652910711,43.93068316928395,33.141549394490966,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3644.7758214968067,3644.7758214968067,117.57341359667119
에콰도르,관광,2020,1,1,겨울,0,181,59,134.0,175.0,46.0,110.0,153.83333333333334,28.26086956521739,30,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,111.87364594501555,102.37225196325677,93.04421454024872,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3658.0200388235753,3658.0200388235753,62.000339641077545
우크라이나,공용,2020,1,1,겨울,0,181,8,3.0,11.0,3.0,4.666666666666667,5.0,166.66666666666669,35,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,16.416963724646042,8.879325314235478,8.355776836695638,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3638.467399705958,3638.467399705958,454.80842496324476
칠레,관광,2020,1,1,겨울,0,181,331,217.0,530.0,360.0,301.0,403.5833333333333,-8.055555555555555,46,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,334.09515761284837,288.8106514871527,331.7078498497215,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3704.4846810020827,3704.4846810020827,11.19179661934164
인도,관광,2020,1,1,겨울,0,181,2391,3697.0,4403.0,2318.0,3412.333333333333,3751.3333333333335,3.1492666091458155,41,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,3355.518468607627,3107.9618909078863,2922.368472788292,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,4305.743967175063,4305.743967175063,1.8008130352049614
브라질,상용,2020,1,1,겨울,0,181,15,13.0,16.0,16.0,14.666666666666666,16.916666666666668,-6.25,22,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,11.42049937797261,8.852915228578619,17.00046277761104,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3638.844420529743,3638.844420529743,242.5896280353162
일본,상용,2020,1,1,겨울,0,181,2804,1738.0,1897.0,2233.0,2139.333333333333,2038.6666666666667,25.57098074339454,43,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,2390.098404434617,2469.2398415144467,2571.251075355242,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,4171.020298640489,4171.020298640489,1.4875250708418293
피지,상용,2020,1,1,겨울,0,181,0,0.0,0.0,0.0,0.0,0.0,0.0,58,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,7.905612925085147,2.091345913427612,0.0,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.77638826118,3636.77638826118,inf
이집트,상용,2020,1,1,겨울,0,181,95,120.0,179.0,141.0,124.0,123.75,-32.62411347517731,39,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,110.61044550747579,114.67178880614388,97.29533823994674,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3659.201691780122,3659.201691780122,38.51791254505392
키리바시,공용,2020,1,1,겨울,0,181,0,0.0,1.0,2.0,0.0,0.5,-100.0,51,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,5.026065432554617,0.0,0.0,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.443508549686,3636.443508549686,inf
인도,유학연수,2020,1,1,겨울,0,181,166,100.0,84.0,177.0,122.0,163.66666666666666,-6.214689265536723,41,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,142.04801934056772,142.47641954295852,163.44194302582667,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3668.4463075453064,3668.4463075453064,22.099074141839196
브라질,관광,2020,1,1,겨울,0,181,1310,1561.0,1896.0,1136.0,1458.3333333333333,1531.9166666666667,15.316901408450704,22,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,1473.919763179886,1300.618387790323,1312.7514326740604,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3927.7256024919548,3927.7256024919548,2.9982638186961488
키리바시,유학연수,2020,1,1,겨울,0,181,0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,51,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,7.905612925085147,4.916241343955257,0.0,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.988212792502,3636.988212792502,inf
그리스,유학연수,2020,1,1,겨울,0,181,0,1.0,0.0,0.0,0.3333333333333333,1.75,0.0,0,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,7.905612925085147,4.916241343955257,0.04558756827231691,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.9918224535627,3636.9918224535627,inf
덴마크,유학연수,2020,1,1,겨울,0,181,15,25.0,39.0,16.0,33.0,40.0,-6.25,7,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,29.025083660117872,28.262455161824768,19.52928212813504,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3641.576450713828,3641.576450713828,242.77176338092187
카자흐스탄,공용,2020,1,1,겨울,0,181,5,2.0,10.0,7.0,4.0,6.333333333333333,-28.57142857142857,47,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,5.026065432554617,1.1777841534885627,4.732279650475991,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.9065303746966,3636.9065303746966,727.3813060749393
홍콩,관광,2020,1,1,겨울,0,181,65837,70638.0,64439.0,34653.0,64639.0,59258.333333333336,89.98932271376215,60,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,27644.783067011114,45583.30755544421,32346.95,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,11305.702526643163,11305.702526643163,0.17172262597996815
이스라엘,상용,2020,1,1,겨울,0,181,13,9.0,12.0,12.0,9.666666666666666,10.5,8.333333333333332,38,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,8.825617412765814,8.398977560276313,12.235775370904493,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3638.274454794862,3638.274454794862,279.8672657534509
태국,관광,2020,1,1,겨울,0,181,31232,49231.0,58290.0,34004.0,41207.66666666666,40143.66666666666,-8.151982119750617,52,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,27819.20301334185,25467.475282284504,26280.593484848483,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,9327.643881369178,9327.643881369178,0.29865663042293733
나이지리아,상용,2020,1,1,겨울,0,181,49,41.0,67.0,60.0,46.66666666666666,57.16666666666666,-18.33333333333333,1,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,28.750192292748885,32.51907368850181,47.80828646210142,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3644.1179803239506,3644.1179803239506,74.36975470048878
이집트,유학연수,2020,1,1,겨울,0,181,16,4.0,5.0,7.0,9.0,16.75,128.57142857142858,39,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,17.336968212326706,14.693502635118671,14.403425320328681,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3639.4384836468403,3639.4384836468403,227.46490522792752
프랑스,공용,2020,1,1,겨울,0,181,53,34.0,38.0,48.0,47.333333333333336,45.333333333333336,10.416666666666668,57,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,41.152893376746775,43.292881781220366,51.97305886432942,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3646.013945238468,3646.013945238468,68.79271594789562
인도,공용,2020,1,1,겨울,0,181,56,88.0,85.0,46.0,86.33333333333333,96.25,21.73913043478261,41,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,87.30078053752372,86.21310682678994,62.64049252271753,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3652.8985292353514,3652.8985292353514,65.2303308792027
스리랑카,관광,2020,1,1,겨울,0,181,119,211.0,467.0,157.0,212.66666666666663,277.0833333333333,-24.203821656050955,24,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,169.5818956562572,160.8539702168745,120.46589184143654,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3668.104934558258,3668.104934558258,30.824411214775274
나이지리아,유학연수,2020,1,1,겨울,0,181,14,12.0,5.0,17.0,12.0,23.416666666666668,-17.647058823529413,1,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,8.540951885442075,2.997555933319631,14.270310287174206,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3638.0131208970242,3638.0131208970242,259.85808006407314
말레이시아,상용,2020,1,1,겨울,0,181,101,119.0,160.0,95.0,114.66666666666669,125.75,6.315789473684211,11,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,121.56173735717,118.65835646561152,107.06260553404323,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3660.943584644215,3660.943584644215,36.24696618459619
베트남,관광,2020,1,1,겨울,0,181,18058,18158.0,53659.0,10739.0,22553.33333333333,33262.916666666664,68.15345935375733,19,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,17468.314146093693,19899.81578725234,18416.53277777778,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,7654.600083859026,7654.600083859026,0.4238896934244671
미얀마,유학연수,2020,1,1,겨울,0,181,98,70.0,22.0,67.0,69.0,88.33333333333333,46.26865671641791,16,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,67.29334652866646,81.23597879116078,93.99962836390023,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3653.7850740337576,3653.7850740337576,37.28352116360977
스페인,유학연수,2020,1,1,겨울,0,181,65,68.0,49.0,52.0,84.66666666666667,77.5,25.0,27,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,87.30078053752372,81.19181084673083,64.28122304189664,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3652.651922193899,3652.651922193899,56.194644956829215
폴란드,관광,2020,1,1,겨울,0,181,734,789.0,1549.0,713.0,952.0,1303.5,2.945301542776998,56,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,978.1614422529778,914.3975684130413,812.1839778831173,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3828.8180384310285,3828.8180384310285,5.216373349361074
우크라이나,상용,2020,1,1,겨울,0,181,78,60.0,179.0,58.0,76.33333333333333,87.08333333333333,34.48275862068966,35,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,78.01117679159941,90.57672468280491,73.0514770512181,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3653.482103196831,3653.482103196831,46.83951414354912
이라크,공용,2020,1,1,겨울,0,181,0,1.0,0.0,1.0,0.3333333333333333,4.916666666666667,-100.0,36,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,5.026065432554617,0.0,0.0,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.443508549686,3636.443508549686,inf
영국,상용,2020,1,1,겨울,0,181,186,103.0,150.0,175.0,137.33333333333334,139.16666666666666,6.285714285714287,31,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,153.639965584392,148.04891437473077,183.60091350767902,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3671.169115277097,3671.169115277097,19.73746836170482
이스라엘,공용,2020,1,1,겨울,0,181,2,2.0,5.0,0.0,2.0,1.6666666666666667,inf,38,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,7.905612925085147,3.9655214563932506,1.4322149190166917,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3637.0303270991417,3637.0303270991417,1818.5151635495708
콜롬비아,상용,2020,1,1,겨울,0,181,1,0.0,1.0,2.0,0.3333333333333333,1.1666666666666667,-50.0,49,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,5.026065432554617,0.0,0.6636736072958612,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.4960587704545,3636.4960587704545,3636.4960587704545
필리핀,공용,2020,1,1,겨울,0,181,169,106.0,220.0,161.0,159.33333333333334,158.91666666666666,4.968944099378882,59,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,381.28384355995047,162.25844624475903,171.6876441738418,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3685.209838802337,3685.209838802337,21.805975377528622
미상,상용,2020,1,1,겨울,0,181,0,1.0,2.0,4.0,1.0,1.5833333333333333,-100.0,15,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,5.026065432554617,0.0,0.0,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3636.443508549686,3636.443508549686,inf
방글라데시,공용,2020,1,1,겨울,0,181,19,94.0,197.0,27.0,75.0,100.08333333333331,-29.629629629629623,17,0,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,53.314116441144705,52.26044746380291,22.028810375905667,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3645.058924598893,3645.058924598893,191.8452065578365
캐나다,관광,2020,1,1,겨울,0,181,8793,11377.0,15841.0,8034.0,11135.333333333334,12799.416666666666,9.447348767737116,48,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,8519.26605844354,8448.107285159416,8823.217969698806,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,5489.128516867383,5489.128516867383,0.6242611755791406
러시아(연방),관광,2020,1,1,겨울,0,181,20746,18951.0,25818.0,17260.0,19804.666666666668,21171.416666666668,20.196987253765933,9,1,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,18793.48789198965,21710.417168406875,21154.639166666664,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,8088.196704902288,8088.196704902288,0.38986776751674
홍콩,상용,2020,1,1,겨울,0,181,51,49.0,63.0,59.0,58.66666666666666,56.333333333333336,-13.559322033898304,60,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,4584.924381700342,40.65285322743994,51.98116942040275,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3923.6303745677264,3923.6303745677264,76.93392891309267
영국,유학연수,2020,1,1,겨울,0,181,72,47.0,20.0,41.0,53.0,61.5,75.60975609756098,31,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,63.51033806177063,69.87885598020227,67.9046860879142,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3650.635942822373,3650.635942822373,50.70327698364407
스위스,유학연수,2020,1,1,겨울,0,181,20,18.0,10.0,19.0,26.0,28.08333333333333,5.263157894736842,26,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,24.33667456002071,25.85841205014262,23.320863925756534,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3641.409747180045,3641.409747180045,182.07048735900224
노르웨이,상용,2020,1,1,겨울,0,181,29,22.0,24.0,66.0,26.0,28.08333333333333,-56.060606060606055,3,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,13.845823826918105,12.339543693864579,28.454216991836738,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3640.1610710824298,3640.1610710824298,125.52279555456654
스리랑카,상용,2020,1,1,겨울,0,181,26,47.0,82.0,54.0,48.66666666666666,60.583333333333336,-51.85185185185185,24,2,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,35.72606257290162,29.494201901969312,25.84526741007531,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3642.578627030767,3642.578627030767,140.09917796272182
루마니아,유학연수,2020,1,1,겨울,0,181,10,3.0,1.0,3.0,5.666666666666667,8.833333333333334,233.33333333333331,10,3,1,2020-01-01,5268.347594605177,4364.9298081224,4423.14760190916,0.0,12.187193048183923,9.489899620223927,1526.5902920081967,2305.2738217213114,4381.772028688524,2113.4313524590166,1936.271900614754,3968.8560450819673,3637.801480165585,3637.801480165585,363.7801480165585
