국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Ensemble
콜롬비아,공용,2023,11,4,가을,0,227,3,16.0,14.0,4.0,9.0,7.083333333333333,-25.0,49,0,0,5.500552007083984,6.590945596220475,5.496787904590018,5.862761835964825
콜롬비아,관광,2020,1,1,겨울,0,181,293,438.0,647.0,233.0,420.3333333333333,521.3333333333334,25.75107296137339,49,1,1,2037.0280287811597,1258.6152209929403,2271.6741539502013,1855.7724679081002
콜롬비아,관광,2020,2,1,겨울,0,182,216,293.0,530.0,221.0,315.6666666666667,520.9166666666666,-2.262443438914027,49,1,1,2110.871950566637,1475.4011654090846,2271.6582723722418,1952.643796115988
콜롬비아,관광,2020,3,1,봄,1,183,34,216.0,438.0,500.0,181.0,482.0833333333333,-93.2,49,1,2,2744.1588868554095,1712.275991368236,3313.356924521047,2589.9306009148972
콜롬비아,관광,2020,4,2,봄,1,184,2,34.0,293.0,604.0,84.0,431.9166666666667,-99.66887417218544,49,1,2,2945.286388507503,1704.2021008436868,3223.200544216959,2624.22967785605
콜롬비아,관광,2020,11,4,가을,1,191,2,0.0,0.0,530.0,0.6666666666666666,82.08333333333333,-99.62264150943396,49,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
콜롬비아,관광,2021,5,2,봄,1,197,1,0.0,0.0,0.0,0.3333333333333333,0.25,inf,49,1,2,2958.641425042671,1704.2021008436868,3299.6299104049226,2654.1578120970935
콜롬비아,관광,2021,6,2,여름,1,198,5,1.0,0.0,0.0,2.0,0.6666666666666666,inf,49,1,3,2834.613820327585,1690.6864487967514,3420.801631734423,2648.7006336195864
콜롬비아,관광,2021,7,3,여름,1,199,2,5.0,0.0,0.0,2.6666666666666665,0.8333333333333334,inf,49,1,3,2834.613820327585,1690.6864487967514,3449.9235258473163,2658.4079316572174
콜롬비아,관광,2021,8,3,여름,1,200,1,2.0,1.0,0.0,2.6666666666666665,0.9166666666666666,inf,49,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
콜롬비아,관광,2021,9,3,가을,1,201,7,1.0,5.0,0.0,3.333333333333333,1.5,inf,49,1,0,2676.2750455867426,1861.0419257160258,2828.7474457747458,2455.3548056925047
콜롬비아,관광,2021,10,4,가을,1,202,3,7.0,2.0,0.0,3.6666666666666665,1.75,inf,49,1,0,2866.1883378880198,1877.2012409395677,3172.446011339966,2638.6118633891842
콜롬비아,관광,2021,11,4,가을,1,203,14,3.0,1.0,2.0,8.0,2.75,600.0,49,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
콜롬비아,관광,2021,12,4,겨울,1,204,8,14.0,7.0,0.0,8.333333333333334,3.4166666666666665,inf,49,1,1,1998.4383847708323,1610.2785896090631,2384.5700175732477,1997.7623306510477
콜롬비아,관광,2022,1,1,겨울,1,205,2,8.0,3.0,0.0,8.0,3.583333333333333,inf,49,1,1,2037.0280287811597,1258.6152209929403,2271.6741539502013,1855.7724679081002
콜롬비아,관광,2022,2,1,겨울,1,206,2,2.0,14.0,0.0,4.0,3.75,inf,49,1,1,2110.871950566637,1475.4011654090846,2271.6582723722418,1952.643796115988
콜롬비아,관광,2022,3,1,봄,1,207,3,2.0,8.0,0.0,2.333333333333333,4.0,inf,49,1,2,2744.1588868554095,1712.275991368236,3313.356924521047,2589.9306009148972
콜롬비아,관광,2022,4,2,봄,1,208,100,3.0,2.0,0.0,35.0,12.333333333333334,inf,49,1,2,2945.286388507503,1704.2021008436868,3223.200544216959,2624.22967785605
콜롬비아,관광,2022,5,2,봄,1,209,138,100.0,2.0,1.0,80.33333333333333,23.75,13700.0,49,1,2,2958.641425042671,1704.2021008436868,3299.6299104049226,2654.1578120970935
콜롬비아,관광,2022,6,2,여름,1,210,169,138.0,3.0,5.0,135.66666666666666,37.41666666666666,3279.9999999999995,49,1,3,2834.613820327585,1690.6864487967514,3420.801631734423,2648.7006336195864
콜롬비아,관광,2022,7,3,여름,0,211,141,169.0,100.0,2.0,149.33333333333334,49.0,6950.0,49,1,3,2834.613820327585,1690.6864487967514,3449.9235258473163,2658.4079316572174
콜롬비아,관광,2022,8,3,여름,0,212,173,141.0,138.0,1.0,161.0,63.333333333333336,17200.0,49,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
콜롬비아,관광,2022,9,3,가을,0,213,307,173.0,169.0,7.0,207.0,88.33333333333333,4285.714285714285,49,1,0,2676.2750455867426,1861.0419257160258,2828.7474457747458,2455.3548056925047
콜롬비아,관광,2022,10,4,가을,0,214,444,307.0,141.0,3.0,308.0,125.08333333333331,14700.0,49,1,0,2866.1883378880198,1877.2012409395677,3172.446011339966,2638.6118633891842
콜롬비아,관광,2022,11,4,가을,0,215,264,444.0,173.0,14.0,338.3333333333333,145.91666666666666,1785.7142857142858,49,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
콜롬비아,관광,2022,12,4,겨울,0,216,269,264.0,307.0,8.0,325.6666666666667,167.66666666666666,3262.5,49,1,1,1998.4383847708323,1610.2785896090631,2384.5700175732477,1997.7623306510477
콜롬비아,관광,2023,1,1,겨울,0,217,172,269.0,444.0,2.0,235.0,181.83333333333331,8500.0,49,1,1,2037.0280287811597,1258.6152209929403,2271.6741539502013,1855.7724679081002
콜롬비아,관광,2023,2,1,겨울,0,218,150,172.0,264.0,2.0,197.0,194.16666666666663,7400.0,49,1,1,2110.871950566637,1475.4011654090846,2271.6582723722418,1952.643796115988
콜롬비아,관광,2023,3,1,봄,0,219,414,150.0,269.0,3.0,245.33333333333331,228.41666666666663,13700.0,49,1,2,2744.1588868554095,1712.275991368236,3313.356924521047,2589.9306009148972
콜롬비아,관광,2023,4,2,봄,0,220,443,414.0,172.0,100.0,335.6666666666667,257.0,343.0,49,1,2,2945.286388507503,1704.2021008436868,3223.200544216959,2624.22967785605
콜롬비아,관광,2023,5,2,봄,0,221,446,443.0,150.0,138.0,434.3333333333333,282.6666666666667,223.18840579710147,49,1,2,2958.641425042671,1704.2021008436868,3299.6299104049226,2654.1578120970935
콜롬비아,관광,2023,6,2,여름,0,222,451,446.0,414.0,169.0,446.6666666666667,306.1666666666667,166.8639053254438,49,1,3,2834.613820327585,1690.6864487967514,3420.801631734423,2648.7006336195864
콜롬비아,관광,2023,7,3,여름,0,223,639,451.0,443.0,141.0,512.0,347.6666666666667,353.1914893617021,49,1,3,2834.613820327585,1690.6864487967514,3449.9235258473163,2658.4079316572174
콜롬비아,관광,2023,8,3,여름,0,224,389,639.0,446.0,173.0,493.0,365.6666666666667,124.85549132947978,49,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
콜롬비아,관광,2023,9,3,가을,0,225,610,389.0,451.0,307.0,546.0,390.9166666666667,98.6970684039088,49,1,0,2676.2750455867426,1861.0419257160258,2828.7474457747458,2455.3548056925047
콜롬비아,관광,2023,10,4,가을,0,226,676,610.0,639.0,444.0,558.3333333333334,410.25,52.25225225225225,49,1,0,2866.1883378880198,1877.2012409395677,3172.446011339966,2638.6118633891842
콜롬비아,관광,2023,11,4,가을,0,227,451,676.0,389.0,264.0,579.0,425.8333333333333,70.83333333333334,49,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
콜롬비아,관광,2023,12,4,겨울,0,228,331,451.0,610.0,269.0,486.0,431.0,23.04832713754647,49,1,1,1998.4383847708323,1610.2785896090631,2384.5700175732477,1997.7623306510477
콜롬비아,상용,2020,1,1,겨울,0,181,1,0.0,1.0,2.0,0.3333333333333333,1.1666666666666667,-50.0,49,2,1,103.93913630776035,43.50813125968566,99.71678885537762,82.38801880760788
콜롬비아,상용,2020,3,1,봄,1,183,1,0.0,0.0,2.0,0.6666666666666666,1.0,-50.0,49,2,2,105.83919886661131,42.47887867024095,160.23707216807935,102.85171656831055
콜롬비아,상용,2020,10,4,가을,1,190,1,0.0,0.0,1.0,0.3333333333333333,0.25,0.0,49,2,0,92.19886435138864,46.66429009951349,126.2402023716128,88.36778560750497
콜롬비아,상용,2020,11,4,가을,1,191,1,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,49,2,0,91.22989409874144,45.944832171294614,119.94975100871258,85.7081590929162
콜롬비아,상용,2021,7,3,여름,1,199,2,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,inf,49,2,3,92.5670775409812,41.930987316634834,115.81494147319295,83.43766877693633
콜롬비아,상용,2021,8,3,여름,1,200,2,2.0,0.0,0.0,1.3333333333333333,0.5,inf,49,2,3,90.14526895621691,50.142164679953865,101.42083732563654,80.56942365393577
콜롬비아,상용,2021,10,4,가을,1,202,1,0.0,2.0,1.0,1.0,0.5,0.0,49,2,0,92.19886435138864,46.66429009951349,126.2402023716128,88.36778560750497
콜롬비아,상용,2021,11,4,가을,1,203,13,1.0,2.0,1.0,4.666666666666667,1.5,1200.0,49,2,0,91.22989409874144,45.944832171294614,119.94975100871258,85.7081590929162
콜롬비아,상용,2022,1,1,겨울,1,205,1,0.0,1.0,0.0,4.666666666666667,1.5833333333333333,inf,49,2,1,103.93913630776035,43.50813125968566,99.71678885537762,82.38801880760788
콜롬비아,상용,2022,2,1,겨울,1,206,3,1.0,13.0,0.0,1.3333333333333333,1.8333333333333333,inf,49,2,1,108.37305998947006,44.64868758456417,107.96847198965214,86.99673985456212
콜롬비아,상용,2022,3,1,봄,1,207,3,3.0,0.0,0.0,2.333333333333333,2.083333333333333,inf,49,2,2,105.83919886661131,42.47887867024095,160.23707216807935,102.85171656831055
콜롬비아,상용,2022,4,2,봄,1,208,1,3.0,1.0,0.0,2.333333333333333,2.1666666666666665,inf,49,2,2,97.86658375026568,42.27398248989268,139.9442284500222,93.36159823006018
콜롬비아,상용,2022,7,3,여름,0,211,2,0.0,1.0,2.0,0.6666666666666666,2.1666666666666665,0.0,49,2,3,92.5670775409812,41.930987316634834,115.81494147319295,83.43766877693633
콜롬비아,상용,2022,11,4,가을,0,215,2,0.0,0.0,13.0,0.6666666666666666,1.0,-84.61538461538461,49,2,0,91.22989409874144,45.944832171294614,119.94975100871258,85.7081590929162
콜롬비아,상용,2022,12,4,겨울,0,216,2,2.0,0.0,0.0,1.3333333333333333,1.1666666666666667,inf,49,2,1,79.7194801194392,38.900667350542676,101.02123791984147,73.21379512994112
콜롬비아,상용,2023,1,1,겨울,0,217,1,2.0,0.0,1.0,1.6666666666666667,1.1666666666666667,0.0,49,2,1,103.93913630776035,43.50813125968566,99.71678885537762,82.38801880760788
콜롬비아,상용,2023,2,1,겨울,0,218,1,1.0,2.0,3.0,1.3333333333333333,1.0,-66.66666666666666,49,2,1,108.37305998947006,44.64868758456417,107.96847198965214,86.99673985456212
콜롬비아,상용,2023,3,1,봄,0,219,1,1.0,2.0,3.0,1.0,0.8333333333333334,-66.66666666666666,49,2,2,105.83919886661131,42.47887867024095,160.23707216807935,102.85171656831055
콜롬비아,상용,2023,4,2,봄,0,220,3,1.0,1.0,1.0,1.6666666666666667,1.0,200.0,49,2,2,97.86658375026568,42.27398248989268,139.9442284500222,93.36159823006018
콜롬비아,상용,2023,6,2,여름,0,222,2,0.0,1.0,0.0,1.6666666666666667,1.1666666666666667,inf,49,2,3,92.5670775409812,41.930987316634834,112.52066998758328,82.33957828173311
콜롬비아,상용,2023,7,3,여름,0,223,1,2.0,3.0,2.0,1.0,1.0833333333333333,-50.0,49,2,3,92.5670775409812,41.930987316634834,115.81494147319295,83.43766877693633
콜롬비아,상용,2023,9,3,가을,0,225,2,0.0,2.0,0.0,1.0,1.25,inf,49,2,0,92.66665734284761,46.254205028842854,118.27977729956837,85.73354655708629
콜롬비아,상용,2023,10,4,가을,0,226,2,2.0,1.0,0.0,1.3333333333333333,1.4166666666666667,inf,49,2,0,92.19886435138864,46.66429009951349,126.2402023716128,88.36778560750497
콜롬비아,상용,2023,11,4,가을,0,227,2,2.0,0.0,2.0,2.0,1.4166666666666667,0.0,49,2,0,91.22989409874144,45.944832171294614,119.94975100871258,85.7081590929162
콜롬비아,유학연수,2020,1,1,겨울,0,181,24,13.0,5.0,19.0,18.33333333333333,19.83333333333333,26.31578947368421,49,3,1,153.43773328315444,31.172764754223486,99.71678885537762,94.77576229758517
콜롬비아,유학연수,2020,2,1,겨울,0,182,39,24.0,18.0,52.0,25.33333333333333,18.75,-25.0,49,3,1,325.62057568091484,38.10719537709058,107.96847198965214,157.23208101588585
콜롬비아,유학연수,2020,3,1,봄,1,183,10,39.0,13.0,17.0,24.33333333333333,18.166666666666668,-41.17647058823529,49,3,2,155.3292237017442,25.59281882772595,160.23707216807935,113.71970489918317
콜롬비아,유학연수,2020,6,2,여름,1,186,1,0.0,10.0,11.0,0.3333333333333333,15.75,-90.9090909090909,49,3,3,130.64376114834295,22.063105197857457,112.52066998758328,88.40917877792789
콜롬비아,유학연수,2020,8,3,여름,1,188,12,0.0,0.0,51.0,4.333333333333333,11.166666666666666,-76.47058823529412,49,3,3,378.7959007462428,45.20423882517275,101.42083732563654,175.1403256323507
콜롬비아,유학연수,2020,9,3,가을,1,189,1,12.0,1.0,12.0,4.333333333333333,10.25,-91.66666666666666,49,3,0,160.8374814720471,25.236538843774056,118.27977729956837,101.45126587179651
콜롬비아,유학연수,2020,10,4,가을,1,190,3,1.0,0.0,5.0,5.333333333333333,10.083333333333334,-40.0,49,3,0,88.28187193324955,23.659860897432768,126.2402023716128,79.39397840076504
콜롬비아,유학연수,2020,11,4,가을,1,191,7,3.0,12.0,18.0,3.6666666666666665,9.166666666666666,-61.11111111111112,49,3,0,108.16724244599196,22.5416314298484,119.94975100871258,83.55287496151765
콜롬비아,유학연수,2021,1,1,겨울,1,193,6,0.0,3.0,24.0,4.333333333333333,6.583333333333333,-75.0,49,3,1,153.43773328315444,31.172764754223486,99.71678885537762,94.77576229758517
콜롬비아,유학연수,2021,2,1,겨울,1,194,26,6.0,7.0,39.0,10.666666666666666,5.5,-33.33333333333333,49,3,1,325.62057568091484,38.10719537709058,107.96847198965214,157.23208101588585
콜롬비아,유학연수,2021,3,1,봄,1,195,4,26.0,0.0,10.0,12.0,5.0,-60.0,49,3,2,155.3292237017442,25.59281882772595,160.23707216807935,113.71970489918317
콜롬비아,유학연수,2021,4,2,봄,1,196,4,4.0,6.0,0.0,11.333333333333334,5.333333333333333,inf,49,3,2,95.73836627369235,21.624368820440502,139.9442284500222,85.76898784805168
콜롬비아,유학연수,2021,5,2,봄,1,197,6,4.0,26.0,0.0,4.666666666666667,5.833333333333333,inf,49,3,2,128.0625766534267,21.624368820440502,132.9836204930943,94.22352198898716
콜롬비아,유학연수,2021,6,2,여름,1,198,4,6.0,4.0,1.0,4.666666666666667,6.083333333333333,300.0,49,3,3,130.64376114834295,22.063105197857457,112.52066998758328,88.40917877792789
콜롬비아,유학연수,2021,7,3,여름,1,199,5,4.0,4.0,0.0,5.0,6.5,inf,49,3,3,142.72942005517544,22.063105197857457,115.81494147319295,93.53582224207527
콜롬비아,유학연수,2021,8,3,여름,1,200,55,5.0,6.0,12.0,21.33333333333333,10.083333333333334,358.33333333333337,49,3,3,378.7959007462428,45.20423882517275,101.42083732563654,175.1403256323507
콜롬비아,유학연수,2021,9,3,가을,1,201,4,55.0,4.0,1.0,21.33333333333333,10.333333333333334,300.0,49,3,0,160.8374814720471,25.236538843774056,118.27977729956837,101.45126587179651
콜롬비아,유학연수,2021,10,4,가을,1,202,1,4.0,5.0,3.0,20.0,10.166666666666666,-66.66666666666666,49,3,0,88.28187193324955,23.659860897432768,126.2402023716128,79.39397840076504
콜롬비아,유학연수,2021,11,4,가을,1,203,4,1.0,55.0,7.0,3.0,9.916666666666666,-42.85714285714285,49,3,0,108.16724244599196,22.5416314298484,119.94975100871258,83.55287496151765
콜롬비아,유학연수,2021,12,4,겨울,1,204,2,4.0,4.0,0.0,2.333333333333333,10.083333333333334,inf,49,3,1,105.31035971281109,17.45620677415715,101.02123791984147,74.5959348022699
콜롬비아,유학연수,2022,1,1,겨울,1,205,13,2.0,1.0,6.0,6.333333333333333,10.666666666666666,116.66666666666669,49,3,1,153.43773328315444,31.172764754223486,99.71678885537762,94.77576229758517
콜롬비아,유학연수,2022,2,1,겨울,1,206,49,13.0,4.0,26.0,21.33333333333333,12.583333333333334,88.46153846153845,49,3,1,325.62057568091484,38.10719537709058,107.96847198965214,157.23208101588585
콜롬비아,유학연수,2022,3,1,봄,1,207,10,49.0,2.0,4.0,24.0,13.083333333333334,150.0,49,3,2,155.3292237017442,25.59281882772595,160.23707216807935,113.71970489918317
콜롬비아,유학연수,2022,4,2,봄,1,208,2,10.0,13.0,4.0,20.33333333333333,12.916666666666666,-50.0,49,3,2,95.73836627369235,21.624368820440502,139.9442284500222,85.76898784805168
콜롬비아,유학연수,2022,5,2,봄,1,209,13,2.0,49.0,6.0,8.333333333333334,13.5,116.66666666666669,49,3,2,128.0625766534267,21.624368820440502,132.9836204930943,94.22352198898716
콜롬비아,유학연수,2022,6,2,여름,1,210,4,13.0,10.0,4.0,6.333333333333333,13.5,0.0,49,3,3,130.64376114834295,22.063105197857457,112.52066998758328,88.40917877792789
콜롬비아,유학연수,2022,7,3,여름,0,211,11,4.0,2.0,5.0,9.333333333333334,14.0,120.0,49,3,3,142.72942005517544,22.063105197857457,115.81494147319295,93.53582224207527
콜롬비아,유학연수,2022,8,3,여름,0,212,65,11.0,13.0,55.0,26.666666666666668,14.833333333333334,18.181818181818183,49,3,3,378.7959007462428,45.20423882517275,101.42083732563654,175.1403256323507
콜롬비아,유학연수,2022,9,3,가을,0,213,11,65.0,4.0,4.0,29.0,15.416666666666666,175.0,49,3,0,160.8374814720471,25.236538843774056,118.27977729956837,101.45126587179651
콜롬비아,유학연수,2022,10,4,가을,0,214,4,11.0,11.0,1.0,26.666666666666668,15.666666666666666,300.0,49,3,0,88.28187193324955,23.659860897432768,126.2402023716128,79.39397840076504
콜롬비아,유학연수,2022,11,4,가을,0,215,3,4.0,65.0,4.0,6.0,15.583333333333334,-25.0,49,3,0,108.16724244599196,22.5416314298484,119.94975100871258,83.55287496151765
콜롬비아,유학연수,2022,12,4,겨울,0,216,11,3.0,11.0,2.0,6.0,16.333333333333332,450.0,49,3,1,105.31035971281109,17.45620677415715,101.02123791984147,74.5959348022699
콜롬비아,유학연수,2023,1,1,겨울,0,217,25,11.0,4.0,13.0,13.0,17.333333333333332,92.3076923076923,49,3,1,153.43773328315444,31.172764754223486,99.71678885537762,94.77576229758517
콜롬비아,유학연수,2023,2,1,겨울,0,218,65,25.0,3.0,49.0,33.666666666666664,18.666666666666668,32.6530612244898,49,3,1,325.62057568091484,38.10719537709058,107.96847198965214,157.23208101588585
콜롬비아,유학연수,2023,3,1,봄,0,219,10,65.0,11.0,10.0,33.333333333333336,18.666666666666668,0.0,49,3,2,155.3292237017442,25.59281882772595,160.23707216807935,113.71970489918317
콜롬비아,유학연수,2023,4,2,봄,0,220,4,10.0,25.0,2.0,26.33333333333333,18.83333333333333,100.0,49,3,2,95.73836627369235,21.624368820440502,139.9442284500222,85.76898784805168
콜롬비아,유학연수,2023,5,2,봄,0,221,10,4.0,65.0,13.0,8.0,18.58333333333333,-23.07692307692308,49,3,2,128.0625766534267,21.624368820440502,132.9836204930943,94.22352198898716
콜롬비아,유학연수,2023,6,2,여름,0,222,12,10.0,10.0,4.0,8.666666666666666,19.25,200.0,49,3,3,130.64376114834295,22.063105197857457,112.52066998758328,88.40917877792789
콜롬비아,유학연수,2023,7,3,여름,0,223,15,12.0,4.0,11.0,12.333333333333334,19.58333333333333,36.36363636363637,49,3,3,142.72942005517544,22.063105197857457,115.81494147319295,93.53582224207527
콜롬비아,유학연수,2023,8,3,여름,0,224,68,15.0,10.0,65.0,31.666666666666668,19.83333333333333,4.615384615384616,49,3,3,378.7959007462428,45.20423882517275,101.42083732563654,175.1403256323507
콜롬비아,유학연수,2023,9,3,가을,0,225,13,68.0,12.0,11.0,32.0,20.0,18.181818181818183,49,3,0,160.8374814720471,25.236538843774056,118.27977729956837,101.45126587179651
콜롬비아,유학연수,2023,10,4,가을,0,226,5,13.0,15.0,4.0,28.666666666666668,20.08333333333333,25.0,49,3,0,88.28187193324955,23.659860897432768,126.2402023716128,79.39397840076504
콜롬비아,유학연수,2023,11,4,가을,0,227,8,5.0,68.0,3.0,8.666666666666666,20.5,166.66666666666669,49,3,0,108.16724244599196,22.5416314298484,119.94975100871258,83.55287496151765
콜롬비아,유학연수,2023,12,4,겨울,0,228,8,8.0,13.0,11.0,7.0,20.25,-27.27272727272727,49,3,1,105.31035971281109,17.45620677415715,101.02123791984147,74.5959348022699
쿠바,공용,2021,2,1,겨울,1,194,1,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,inf,50,0,1,3.8404610498267813,4.612106769506372,3.3520869806240627,3.934884933319072
쿠바,공용,2021,7,3,여름,1,199,4,0.0,0.0,0.0,1.3333333333333333,0.4166666666666667,inf,50,0,3,4.801114209139317,5.6326405735447995,4.498188149039889,4.977314310574668
쿠바,공용,2022,1,1,겨울,1,205,1,0.0,0.0,0.0,0.3333333333333333,0.5,inf,50,0,1,3.8660835387750394,3.8559070307566428,4.683183310077697,4.135057959869793
쿠바,공용,2022,5,2,봄,1,209,1,0.0,0.0,0.0,0.3333333333333333,0.5,inf,50,0,2,4.940507993890061,5.685631754155232,7.190971826413282,5.939037191486192
쿠바,공용,2022,9,3,가을,0,213,3,0.0,0.0,0.0,1.0,0.4166666666666667,inf,50,0,0,5.942777275358003,6.6409709647642705,3.538219631689345,5.373989290603872
쿠바,공용,2022,12,4,겨울,0,216,2,0.0,3.0,0.0,0.6666666666666666,0.5833333333333334,inf,50,0,1,3.911603460185118,5.547342484283646,2.690258130324927,4.049734691597897
쿠바,공용,2023,3,1,봄,0,219,1,0.0,2.0,0.0,0.3333333333333333,0.5833333333333334,inf,50,0,2,4.875259299002247,5.717287273957723,4.104197393891616,4.898914655617195
쿠바,공용,2023,5,2,봄,0,221,4,0.0,0.0,1.0,1.6666666666666667,0.8333333333333334,300.0,50,0,2,4.940507993890061,5.685631754155232,7.190971826413282,5.939037191486192
쿠바,공용,2023,6,2,여름,0,222,2,4.0,1.0,0.0,2.0,1.0,inf,50,0,3,4.801114209139317,5.6326405735447995,2.7858331662727784,4.406529316318965
쿠바,공용,2023,7,3,여름,0,223,1,2.0,0.0,0.0,2.333333333333333,1.0833333333333333,inf,50,0,3,4.801114209139317,5.6326405735447995,4.498188149039889,4.977314310574668
쿠바,관광,2020,1,1,겨울,0,181,1,3.0,7.0,0.0,20.0,17.916666666666668,inf,50,1,1,2037.0280287811597,1258.6152209929403,2271.6741539502013,1855.7724679081002
쿠바,관광,2020,2,1,겨울,0,182,8,1.0,56.0,5.0,4.0,18.166666666666668,60.0,50,1,1,2110.871950566637,1475.4011654090846,2271.6582723722418,1952.643796115988
쿠바,관광,2020,3,1,봄,1,183,1,8.0,3.0,1.0,3.333333333333333,18.166666666666668,0.0,50,1,2,2744.1588868554095,1712.275991368236,3313.356924521047,2589.9306009148972
쿠바,관광,2021,3,1,봄,1,195,3,0.0,0.0,1.0,1.0,0.25,200.0,50,1,2,2744.1588868554095,1712.275991368236,3313.356924521047,2589.9306009148972
쿠바,관광,2021,8,3,여름,1,200,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,inf,50,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
쿠바,관광,2021,11,4,가을,1,203,1,0.0,1.0,0.0,0.3333333333333333,0.4166666666666667,inf,50,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
쿠바,관광,2021,12,4,겨울,1,204,3,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,inf,50,1,1,1998.4383847708323,1610.2785896090631,2384.5700175732477,1997.7623306510477
쿠바,관광,2022,5,2,봄,1,209,2,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,inf,50,1,2,2958.641425042671,1704.2021008436868,3299.6299104049226,2654.1578120970935
쿠바,관광,2022,7,3,여름,0,211,18,0.0,0.0,0.0,6.666666666666667,2.083333333333333,inf,50,1,3,2834.613820327585,1690.6864487967514,3449.9235258473163,2658.4079316572174
쿠바,관광,2022,8,3,여름,0,212,4,18.0,2.0,1.0,7.333333333333333,2.333333333333333,300.0,50,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
쿠바,관광,2022,10,4,가을,0,214,7,0.0,18.0,0.0,3.6666666666666665,2.9166666666666665,inf,50,1,0,2866.1883378880198,1877.2012409395677,3172.446011339966,2638.6118633891842
쿠바,관광,2022,11,4,가을,0,215,4,7.0,4.0,1.0,3.6666666666666665,3.1666666666666665,300.0,50,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
쿠바,관광,2022,12,4,겨울,0,216,2,4.0,0.0,3.0,4.333333333333333,3.083333333333333,-33.33333333333333,50,1,1,1998.4383847708323,1610.2785896090631,2384.5700175732477,1997.7623306510477
쿠바,관광,2023,5,2,봄,0,221,17,0.0,0.0,2.0,5.666666666666667,4.333333333333333,750.0,50,1,2,2958.641425042671,1704.2021008436868,3299.6299104049226,2654.1578120970935
쿠바,관광,2023,7,3,여름,0,223,9,0.0,0.0,18.0,8.666666666666666,3.583333333333333,-50.0,50,1,3,2834.613820327585,1690.6864487967514,3449.9235258473163,2658.4079316572174
쿠바,관광,2023,8,3,여름,0,224,3,9.0,17.0,4.0,4.0,3.5,-25.0,50,1,3,2675.1218621268436,2014.2461510636347,2904.6906657005793,2531.352892963686
쿠바,관광,2023,9,3,가을,0,225,4,3.0,0.0,0.0,5.333333333333333,3.8333333333333335,inf,50,1,0,2676.2750455867426,1861.0419257160258,2828.7474457747458,2455.3548056925047
쿠바,관광,2023,10,4,가을,0,226,1,4.0,9.0,7.0,2.6666666666666665,3.333333333333333,-85.71428571428571,50,1,0,2866.1883378880198,1877.2012409395677,3172.446011339966,2638.6118633891842
쿠바,관광,2023,11,4,가을,0,227,2,1.0,3.0,4.0,2.333333333333333,3.1666666666666665,-50.0,50,1,0,2505.744056571703,1848.8511538877474,2616.2986374229968,2323.6312826274825
쿠바,상용,2022,6,2,여름,1,210,2,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,inf,50,2,3,92.5670775409812,41.930987316634834,112.52066998758328,82.33957828173311
쿠바,상용,2022,9,3,가을,0,213,1,0.0,2.0,0.0,0.3333333333333333,0.25,inf,50,2,0,92.66665734284761,46.254205028842854,118.27977729956837,85.73354655708629
쿠바,상용,2022,10,4,가을,0,214,3,1.0,0.0,0.0,1.3333333333333333,0.5,inf,50,2,0,92.19886435138864,46.66429009951349,126.2402023716128,88.36778560750497
쿠바,상용,2022,12,4,겨울,0,216,1,0.0,1.0,0.0,1.3333333333333333,0.5833333333333334,inf,50,2,1,79.7194801194392,38.900667350542676,101.02123791984147,73.21379512994112
쿠바,상용,2023,8,3,여름,0,224,5,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,inf,50,2,3,90.14526895621691,50.142164679953865,101.42083732563654,80.56942365393577
쿠바,유학연수,2020,1,1,겨울,0,181,3,3.0,0.0,0.0,2.0,2.083333333333333,inf,50,3,1,153.43773328315444,31.172764754223486,99.71678885537762,94.77576229758517
쿠바,유학연수,2020,2,1,겨울,0,182,3,3.0,0.0,1.0,3.0,2.25,200.0,50,3,1,325.62057568091484,38.10719537709058,107.96847198965214,157.23208101588585
