국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_평균,최고모델_예측
노르웨이,상용,2023,12,4,겨울,0,228,10,29.0,13.0,6.0,21.0,20.33333333333333,66.66666666666666,3,2,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,15.878621543723165,17.957540597228505,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.743428956745,15.878621543723165
노르웨이,유학연수,2020,1,1,겨울,0,181,23,30.0,9.0,28.0,27.33333333333333,30.416666666666668,-17.857142857142858,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,143.66427358184944,83.6232525864801,19.989769615232596,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3215.223500279086,83.6232525864801
노르웨이,유학연수,2020,2,1,겨울,0,182,54,23.0,29.0,45.0,35.666666666666664,31.166666666666668,20.0,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,69.11795492368137,9.088845851298657,23.108246080841738,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.0599795351077,9.088845851298657
노르웨이,유학연수,2020,3,1,봄,1,183,19,54.0,30.0,24.0,32.0,30.75,-20.833333333333336,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,89.57492955269443,26.709084257248684,28.051042485257046,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3206.644980321722,26.709084257248684
노르웨이,유학연수,2020,6,2,여름,1,186,1,0.0,19.0,11.0,0.3333333333333333,26.58333333333333,-90.9090909090909,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,17.160331566223203,16.904852611171798,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.7625141264484,17.160331566223203
노르웨이,유학연수,2020,8,3,여름,1,188,19,0.0,0.0,116.0,6.666666666666667,17.0,-83.62068965517241,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,15.552716549678365,12.285137886742273,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.2435699813673,15.552716549678365
노르웨이,유학연수,2020,9,3,가을,1,189,5,19.0,1.0,20.0,8.0,15.75,-75.0,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.758875021664803,11.833663717317894,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.139793673247,14.758875021664803
노르웨이,유학연수,2020,10,4,가을,1,190,1,5.0,0.0,9.0,8.333333333333334,15.083333333333334,-88.88888888888889,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.758875021664803,12.31498892222349,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.1799041069894,14.758875021664803
노르웨이,유학연수,2020,11,4,가을,1,191,7,1.0,19.0,29.0,4.333333333333333,13.25,-75.86206896551724,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,15.553930729030661,12.831156920496085,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.289172749126,15.553930729030661
노르웨이,유학연수,2021,1,1,겨울,1,193,7,0.0,1.0,23.0,4.666666666666667,9.416666666666666,-69.56521739130434,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.152952172880065,8.337805252545387,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.797978563784,14.152952172880065
노르웨이,유학연수,2021,2,1,겨울,1,194,19,7.0,7.0,54.0,8.666666666666666,6.5,-64.81481481481481,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,15.325787278256719,9.171702852997132,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.9652062892696,15.325787278256719
노르웨이,유학연수,2021,3,1,봄,1,195,1,19.0,0.0,19.0,9.0,5.0,-94.73684210526316,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.758875021664803,9.986172407344858,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.985836064083,14.758875021664803
노르웨이,유학연수,2021,4,2,봄,1,196,1,1.0,7.0,0.0,7.0,5.083333333333333,inf,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.386871280937443,7.4001184263049735,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.7393312539357,14.386871280937443
노르웨이,유학연수,2021,5,2,봄,1,197,4,1.0,19.0,0.0,2.0,5.416666666666667,inf,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.152952172880065,7.563811286874622,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.733479066645,14.152952172880065
노르웨이,유학연수,2021,6,2,여름,1,198,4,4.0,1.0,1.0,3.0,5.666666666666667,300.0,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,17.4431344584936,11.508037431065759,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.3363464357953,17.4431344584936
노르웨이,유학연수,2021,7,3,여름,1,199,9,4.0,1.0,0.0,5.666666666666667,6.416666666666667,inf,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.386871280937443,6.993062706013877,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.7054099439115,14.386871280937443
노르웨이,유학연수,2021,8,3,여름,1,200,93,9.0,4.0,19.0,35.333333333333336,12.583333333333334,389.4736842105263,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,91.57867871647632,22.897614262314967,27.828162980376735,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3206.475763627053,22.897614262314967
노르웨이,유학연수,2021,9,3,가을,1,201,9,93.0,4.0,5.0,37.0,12.916666666666666,80.0,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,95.32725325857736,28.165160846158845,22.960539322400404,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3206.8214717493834,28.165160846158845
노르웨이,유학연수,2021,11,4,가을,1,203,8,0.0,93.0,7.0,5.666666666666667,12.916666666666666,14.285714285714285,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,91.57867871647632,20.180723681223594,20.403373848877212,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3205.630623651003,20.180723681223594
노르웨이,유학연수,2021,12,4,겨울,1,204,1,8.0,9.0,0.0,3.0,13.0,inf,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,13.922061143369085,11.204593996860979,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.0176367066847,13.922061143369085
노르웨이,유학연수,2022,1,1,겨울,1,205,22,1.0,0.0,7.0,10.333333333333334,14.25,214.28571428571428,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.758875021664803,13.22286223197509,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.2555602161356,14.758875021664803
노르웨이,유학연수,2022,2,1,겨울,1,206,63,22.0,8.0,19.0,28.666666666666668,17.916666666666668,231.57894736842107,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,17.29895623715949,22.539214026220233,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3205.2435963002804,17.29895623715949
노르웨이,유학연수,2022,3,1,봄,1,207,1,63.0,1.0,1.0,28.666666666666668,17.916666666666668,0.0,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,26.47239565201705,35.21157691486625,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3207.064079825572,26.47239565201705
노르웨이,유학연수,2022,5,2,봄,1,209,6,0.0,63.0,4.0,2.333333333333333,18.0,50.0,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,16.569205197056455,15.110467121857418,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.5637214715753,16.569205197056455
노르웨이,유학연수,2022,6,2,여름,1,210,6,6.0,1.0,4.0,4.0,18.166666666666668,50.0,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.152952172880065,10.222717955315067,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.9550546223486,14.152952172880065
노르웨이,유학연수,2022,7,3,여름,0,211,10,6.0,0.0,9.0,7.333333333333333,18.25,11.11111111111111,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.386871280937443,10.321649746838819,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3203.9827921973138,14.386871280937443
노르웨이,유학연수,2022,8,3,여름,0,212,107,10.0,6.0,93.0,41.0,19.416666666666668,15.053763440860216,3,3,3,7084.2174003681275,6303.9160112186,5807.266012162313,91.57867871647632,24.714832688389443,34.593516783167466,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3207.1909779794582,24.714832688389443
노르웨이,유학연수,2022,9,3,가을,0,213,9,107.0,6.0,9.0,42.0,19.416666666666668,0.0,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,95.32725325857736,31.848167965952268,35.04964199645792,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3208.135814232204,31.848167965952268
노르웨이,유학연수,2022,10,4,가을,0,214,1,9.0,10.0,0.0,39.0,19.5,inf,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,91.57867871647632,28.231473727029588,40.79033591424117,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3208.0004329936005,28.231473727029588
노르웨이,유학연수,2022,11,4,가을,0,215,14,1.0,107.0,8.0,8.0,20.0,75.0,3,3,0,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.294064884096443,12.577756396030534,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.1630672183423,14.294064884096443
노르웨이,유학연수,2022,12,4,겨울,0,216,15,14.0,9.0,1.0,10.0,21.166666666666668,1400.0,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,14.294064884096443,13.417190618034422,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.2330200701763,14.294064884096443
노르웨이,유학연수,2023,1,1,겨울,0,217,39,15.0,1.0,22.0,22.666666666666668,22.58333333333333,77.27272727272727,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,87.68027777452232,16.569205197056455,20.26215365983018,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3204.993028683073,16.569205197056455
노르웨이,유학연수,2023,2,1,겨울,0,218,77,39.0,14.0,63.0,43.66666666666666,23.75,22.22222222222222,3,3,1,7084.2174003681275,6303.9160112186,5807.266012162313,94.87758007898971,37.54482369408696,46.980557294793904,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3209.567305719445,37.54482369408696
노르웨이,유학연수,2023,3,1,봄,0,219,15,77.0,15.0,1.0,43.66666666666666,24.916666666666668,1400.0,3,3,2,7084.2174003681275,6303.9160112186,5807.266012162313,98.62615462109075,34.68635304862107,41.58601081256396,2929.575785024155,2473.399456521739,2076.879679951691,4022.0501207729467,2951.8152173913045,4686.285024154589,3209.1919355039786,34.68635304862107
노르웨이,유학연수,2023,4,2,봄,0,220,5,15.0,39.0,0.0,32.333333333333336,25.33333333333333,inf,3,3,2,10439.111075672965,9862.932308858039,8369.36366966458,91.57867871647632,21.718804233132186,22.974339020942228,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4744.372415951197,21.718804233132186
노르웨이,유학연수,2023,5,2,봄,0,221,19,5.0,77.0,6.0,13.0,26.416666666666668,216.66666666666663,3,3,2,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,15.552716549678365,15.744053259509661,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.931184752293,15.552716549678365
노르웨이,유학연수,2023,6,2,여름,0,222,7,19.0,15.0,6.0,10.333333333333334,26.5,16.666666666666664,3,3,3,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,14.758875021664803,16.751443697831736,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.948980494819,14.758875021664803
노르웨이,유학연수,2023,7,3,여름,0,223,22,7.0,5.0,10.0,16.0,27.5,120.0,3,3,3,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,16.581438785167425,21.647481514516397,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4743.508863959834,16.581438785167425
노르웨이,유학연수,2023,8,3,여름,0,224,106,22.0,19.0,107.0,45.0,27.416666666666668,-0.9345794392523364,3,3,3,10439.111075672965,9862.932308858039,8369.36366966458,94.87758007898971,32.935925281388435,79.90403473689373,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4750.32622579509,32.935925281388435
노르웨이,유학연수,2023,9,3,가을,0,225,8,106.0,7.0,9.0,45.333333333333336,27.33333333333333,-11.11111111111111,3,3,0,10439.111075672965,9862.932308858039,8369.36366966458,98.62615462109075,31.396170763007536,27.508927820874487,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4746.144035220731,31.396170763007536
노르웨이,유학연수,2023,10,4,가을,0,226,6,8.0,22.0,1.0,40.0,27.75,500.0,3,3,0,10439.111075672965,9862.932308858039,8369.36366966458,91.57867871647632,24.714832688389443,23.004913666900524,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4744.624632876298,24.714832688389443
노르웨이,유학연수,2023,11,4,가을,0,227,29,6.0,106.0,14.0,14.333333333333334,29.0,107.14285714285714,3,3,0,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,16.116628647599065,18.295642195665913,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4743.190809838466,16.116628647599065
노르웨이,유학연수,2023,12,4,겨울,0,228,13,29.0,8.0,15.0,16.0,28.83333333333333,-13.333333333333334,3,3,1,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,15.11330710302935,18.710023165556024,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4743.141731457244,15.11330710302935
뉴질랜드,공용,2020,1,1,겨울,0,181,15,10.0,16.0,17.0,11.0,9.666666666666666,-11.76470588235294,4,0,1,10439.111075672965,9862.932308858039,8369.36366966458,143.66427358184944,60.79000654917441,14.630401395872587,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4751.273487580892,60.79000654917441
뉴질랜드,공용,2020,2,1,겨울,0,182,4,15.0,8.0,5.0,9.666666666666666,9.583333333333334,-20.0,4,0,1,10439.111075672965,9862.932308858039,8369.36366966458,69.11795492368137,11.423492247072549,12.954199203885704,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4740.8077346515365,11.423492247072549
뉴질랜드,공용,2020,3,1,봄,1,183,4,4.0,10.0,4.0,7.666666666666667,9.583333333333334,0.0,4,0,2,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,18.324596007692126,8.7399890442672,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.578502689191,18.324596007692126
뉴질랜드,공용,2020,4,2,봄,1,184,5,4.0,15.0,11.0,4.333333333333333,9.083333333333334,-54.54545454545454,4,0,2,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,17.71867315890739,6.684458451545985,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.3567149023975,17.71867315890739
뉴질랜드,공용,2020,5,2,봄,1,185,2,5.0,4.0,8.0,3.6666666666666665,8.583333333333334,-75.0,4,0,2,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,16.487598568653972,6.0440471068842205,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.200757741155,16.487598568653972
뉴질랜드,공용,2020,7,3,여름,1,187,1,0.0,5.0,5.0,1.0,7.0,-80.0,4,0,3,10439.111075672965,9862.932308858039,8369.36366966458,87.68027777452232,16.487598568653972,5.187473235690877,4301.046985815603,3631.1436170212764,3049.036125886525,5904.71719858156,4333.515957446809,6905.330230496454,4742.129376585222,16.487598568653972
