국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,trend,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,sin_month,cos_month,vs_lag12,vs_ma12,nat_mean,nat_std,pur_mean,pur_std,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Weighted_Ensemble
베트남,유학연수,2022,4,2,봄,1,208,990,2865.0,503.0,596.0,2217.333333333333,1114.5833333333333,66.10738255033557,19,3,2,2022-04-01,207,2865.0,503.0,348.0,596.0,2217.3333333333335,1544.1666666666667,1114.5833333333333,0.8660254037844387,-0.4999999999999998,1.6582914572864322,0.8874281018898933,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,2654.125193318426,1981.5559638986504,1487.0804016156803,2034.2025253898198
베트남,유학연수,2022,5,2,봄,1,209,1152,990.0,2797.0,985.0,1669.0,1128.5,16.95431472081218,19,3,2,2022-05-01,208,990.0,2797.0,498.0,985.0,1669.0,1653.1666666666667,1128.5,0.49999999999999994,-0.8660254037844387,1.1683569979716024,1.0199203187250996,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,1415.59811826651,1053.3494952402455,1414.9206377448015,1291.9833984782324
베트남,유학연수,2022,6,2,여름,1,210,2721,1152.0,2865.0,756.0,1621.0,1292.25,259.92063492063494,19,3,3,2022-06-01,209,1152.0,2865.0,1612.0,756.0,1621.0,1838.0,1292.25,1.2246467991473532e-16,-1.0,3.59445178335535,2.1040015464913977,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,1758.5320542009947,1776.353293681452,2145.0829109366546,1894.0552384953014
베트남,유학연수,2022,7,3,여름,0,211,5003,2721.0,990.0,271.0,2958.6666666666665,1686.5833333333333,1746.1254612546124,19,3,3,2022-07-01,210,2721.0,990.0,503.0,271.0,2958.6666666666665,2588.0,1686.5833333333333,-0.4999999999999997,-0.8660254037844388,18.393382352941178,2.9645943410201965,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,2629.4502597488877,3768.046929152561,2664.480584824686,3029.006397392638
베트남,유학연수,2022,8,3,여름,0,212,5951,5003.0,1152.0,837.0,4558.333333333333,2112.75,610.9916367980884,19,3,3,2022-08-01,211,5003.0,1152.0,2797.0,837.0,4558.333333333333,3113.6666666666665,2112.75,-0.8660254037844385,-0.5000000000000004,7.101431980906921,2.8153755174452986,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,4281.11092297426,5945.227771515182,4455.489810428327,4906.334659980586
베트남,유학연수,2022,9,3,가을,0,213,3785,5951.0,2721.0,913.0,4913.0,2352.083333333333,314.5673603504929,19,3,0,2022-09-01,212,5951.0,2721.0,2865.0,913.0,4913.0,3267.0,2352.0833333333335,-1.0,-1.8369701987210297e-16,4.141137855579869,1.608527818110989,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,4682.0839049457645,4930.614996195981,4189.081614442423,4601.634918313202
베트남,유학연수,2022,10,4,가을,0,214,1328,3785.0,5003.0,348.0,3688.0,2433.75,281.60919540229884,19,3,0,2022-10-01,213,3785.0,5003.0,990.0,348.0,3688.0,3323.3333333333335,2433.75,-0.8660254037844386,0.5000000000000001,3.805157593123209,0.5454358763733442,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,3288.512512862367,3061.4835337247255,2810.6704451128885,3051.156992354049
베트남,유학연수,2022,11,4,가을,0,215,1414,1328.0,5951.0,498.0,2175.6666666666665,2510.083333333333,183.93574297188755,19,3,0,2022-11-01,214,1328.0,5951.0,1152.0,498.0,2175.6666666666665,3367.0,2510.0833333333335,-0.5000000000000004,0.8660254037844384,2.8336673346693386,0.5631035741545813,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,2171.415417400579,1528.6945072453684,2048.478664509469,1911.3235138503703
베트남,유학연수,2022,12,4,겨울,0,216,2688,1414.0,3785.0,1612.0,1810.0,2599.75,66.74937965260546,19,3,1,2022-12-01,215,1414.0,3785.0,2721.0,1612.0,1810.0,3361.5,2599.75,-2.4492935982947064e-16,1.0,1.6664600123992561,1.0335480149956744,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,2115.879675675499,1684.2265796528243,2377.706621098196,2056.5354109448335
베트남,유학연수,2023,1,1,겨울,0,217,4206,2688.0,1328.0,503.0,2769.333333333333,2908.333333333333,736.182902584493,19,3,1,2023-01-01,216,2688.0,1328.0,5003.0,503.0,2769.3333333333335,3228.6666666666665,2908.3333333333335,0.49999999999999994,0.8660254037844387,8.345238095238095,1.4456920256645278,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,2981.2235526710833,3785.330407803404,3543.605686026936,3443.453118037296
베트남,유학연수,2023,2,1,겨울,0,218,11159,4206.0,1414.0,2797.0,6017.666666666667,3605.1666666666665,298.9631748301752,19,3,1,2023-02-01,217,4206.0,1414.0,5951.0,2797.0,6017.666666666667,4096.666666666667,3605.1666666666665,0.8660254037844386,0.5000000000000001,3.9882058613295213,3.094421592642233,2898.3802672147995,6763.337496066618,296.23387096774195,1977.5538529641142,5553.895774022161,9268.284506212478,6518.000165048061,7141.94895931529
