국가,목적,연월,예측입국자수,r2,mape,confidence
브라질,관광,2025-12,2342,0.9682,1.75,98.3
브라질,관광,2026-01,1274,0.9682,1.75,98.3
브라질,관광,2026-02,1125,0.9682,1.75,98.3
브라질,관광,2026-03,2412,0.9682,1.75,98.3
브라질,관광,2026-04,2921,0.9682,1.75,98.3
브라질,관광,2026-05,2381,0.9682,1.75,98.3
브라질,관광,2026-06,1827,0.9682,1.75,98.3
브라질,관광,2026-07,2208,0.9682,1.75,98.3
브라질,관광,2026-08,1734,0.9682,1.75,98.3
브라질,관광,2026-09,2148,0.9682,1.75,98.3
브라질,관광,2026-10,3640,0.9682,1.75,98.3
브라질,관광,2026-11,2558,0.9682,1.75,98.3
브라질,관광,2026-12,2346,0.9682,1.75,98.3
브라질,상용,2025-06,42,0.9607,9.41,90.6
브라질,상용,2025-07,44,0.9607,9.41,90.6
브라질,상용,2025-08,70,0.9607,9.41,90.6
브라질,상용,2025-09,56,0.9607,9.41,90.6
브라질,상용,2025-10,46,0.9607,9.41,90.6
브라질,상용,2025-11,49,0.9607,9.41,90.6
브라질,상용,2025-12,57,0.9607,9.41,90.6
브라질,상용,2026-01,69,0.9607,9.41,90.6
브라질,상용,2026-02,53,0.9607,9.41,90.6
브라질,상용,2026-03,43,0.9607,9.41,90.6
브라질,상용,2026-04,45,0.9607,9.41,90.6
브라질,상용,2026-05,52,0.9607,9.41,90.6
브라질,상용,2026-06,36,0.9607,9.41,90.6
브라질,상용,2026-07,44,0.9607,9.41,90.6
브라질,상용,2026-08,77,0.9607,9.41,90.6
브라질,상용,2026-09,52,0.9607,9.41,90.6
브라질,상용,2026-10,44,0.9607,9.41,90.6
브라질,상용,2026-11,56,0.9607,9.41,90.6
브라질,상용,2026-12,56,0.9607,9.41,90.6
브라질,유학연수,2025-06,34,0.9996,3.0,97.0
브라질,유학연수,2025-07,29,0.9996,3.0,97.0
브라질,유학연수,2025-08,114,0.9996,3.0,97.0
브라질,유학연수,2025-09,26,0.9996,3.0,97.0
브라질,유학연수,2025-10,8,0.9996,3.0,97.0
브라질,유학연수,2025-11,32,0.9996,3.0,97.0
브라질,유학연수,2025-12,31,0.9996,3.0,97.0
브라질,유학연수,2026-01,51,0.9996,3.0,97.0
브라질,유학연수,2026-02,106,0.9996,3.0,97.0
브라질,유학연수,2026-03,26,0.9996,3.0,97.0
브라질,유학연수,2026-04,14,0.9996,3.0,97.0
브라질,유학연수,2026-05,22,0.9996,3.0,97.0
브라질,유학연수,2026-06,33,0.9996,3.0,97.0
브라질,유학연수,2026-07,29,0.9996,3.0,97.0
브라질,유학연수,2026-08,114,0.9996,3.0,97.0
브라질,유학연수,2026-09,26,0.9996,3.0,97.0
브라질,유학연수,2026-10,8,0.9996,3.0,97.0
브라질,유학연수,2026-11,32,0.9996,3.0,97.0
브라질,유학연수,2026-12,31,0.9996,3.0,97.0
사우디아라비아,공용,2025-06,22,0.8766,26.67,73.3
사우디아라비아,공용,2025-07,20,0.8766,26.67,73.3
사우디아라비아,공용,2025-08,2,0.8766,26.67,73.3
사우디아라비아,공용,2025-09,4,0.8766,26.67,73.3
사우디아라비아,공용,2025-10,3,0.8766,26.67,73.3
사우디아라비아,공용,2025-11,14,0.8766,26.67,73.3
사우디아라비아,공용,2025-12,4,0.8766,26.67,73.3
사우디아라비아,공용,2026-01,12,0.8766,26.67,73.3
사우디아라비아,공용,2026-02,28,0.8766,26.67,73.3
사우디아라비아,공용,2026-03,9,0.8766,26.67,73.3
사우디아라비아,공용,2026-04,10,0.8766,26.67,73.3
사우디아라비아,공용,2026-05,4,0.8766,26.67,73.3
사우디아라비아,공용,2026-06,27,0.8766,26.67,73.3
사우디아라비아,공용,2026-07,22,0.8766,26.67,73.3
사우디아라비아,공용,2026-08,1,0.8766,26.67,73.3
사우디아라비아,공용,2026-09,5,0.8766,26.67,73.3
사우디아라비아,공용,2026-10,3,0.8766,26.67,73.3
사우디아라비아,공용,2026-11,10,0.8766,26.67,73.3
사우디아라비아,공용,2026-12,3,0.8766,26.67,73.3
사우디아라비아,관광,2025-06,3549,0.9898,2.21,97.8
사우디아라비아,관광,2025-07,3163,0.9898,2.21,97.8
사우디아라비아,관광,2025-08,1363,0.9898,2.21,97.8
사우디아라비아,관광,2025-09,1441,0.9898,2.21,97.8
사우디아라비아,관광,2025-10,1621,0.9898,2.21,97.8
사우디아라비아,관광,2025-11,2319,0.9898,2.21,97.8
사우디아라비아,관광,2025-12,1612,0.9898,2.21,97.8
사우디아라비아,관광,2026-01,816,0.9898,2.21,97.8
사우디아라비아,관광,2026-02,958,0.9898,2.21,97.8
사우디아라비아,관광,2026-03,425,0.9898,2.21,97.8
사우디아라비아,관광,2026-04,2073,0.9898,2.21,97.8
사우디아라비아,관광,2026-05,1676,0.9898,2.21,97.8
사우디아라비아,관광,2026-06,3636,0.9898,2.21,97.8
사우디아라비아,관광,2026-07,3178,0.9898,2.21,97.8
사우디아라비아,관광,2026-08,1337,0.9898,2.21,97.8
사우디아라비아,관광,2026-09,1451,0.9898,2.21,97.8
사우디아라비아,관광,2026-10,1626,0.9898,2.21,97.8
사우디아라비아,관광,2026-11,2269,0.9898,2.21,97.8
사우디아라비아,관광,2026-12,1611,0.9898,2.21,97.8
사우디아라비아,상용,2025-06,34,0.9518,12.11,87.9
사우디아라비아,상용,2025-07,39,0.9518,12.11,87.9
사우디아라비아,상용,2025-08,39,0.9518,12.11,87.9
사우디아라비아,상용,2025-09,50,0.9518,12.11,87.9
사우디아라비아,상용,2025-10,64,0.9518,12.11,87.9
사우디아라비아,상용,2025-11,35,0.9518,12.11,87.9
사우디아라비아,상용,2025-12,50,0.9518,12.11,87.9
사우디아라비아,상용,2026-01,28,0.9518,12.11,87.9
사우디아라비아,상용,2026-02,31,0.9518,12.11,87.9
사우디아라비아,상용,2026-03,25,0.9518,12.11,87.9
사우디아라비아,상용,2026-04,30,0.9518,12.11,87.9
사우디아라비아,상용,2026-05,40,0.9518,12.11,87.9
사우디아라비아,상용,2026-06,43,0.9518,12.11,87.9
사우디아라비아,상용,2026-07,40,0.9518,12.11,87.9
사우디아라비아,상용,2026-08,37,0.9518,12.11,87.9
사우디아라비아,상용,2026-09,55,0.9518,12.11,87.9
사우디아라비아,상용,2026-10,57,0.9518,12.11,87.9
사우디아라비아,상용,2026-11,33,0.9518,12.11,87.9
사우디아라비아,상용,2026-12,51,0.9518,12.11,87.9
사우디아라비아,유학연수,2025-06,35,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-07,32,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-08,79,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-09,66,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-10,33,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-11,63,0.9981,3.09,96.9
사우디아라비아,유학연수,2025-12,27,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-01,36,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-02,76,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-03,48,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-04,42,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-05,28,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-06,34,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-07,32,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-08,80,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-09,65,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-10,33,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-11,64,0.9981,3.09,96.9
사우디아라비아,유학연수,2026-12,27,0.9981,3.09,96.9
스리랑카,공용,2025-06,3,0.7943,24.22,75.8
스리랑카,공용,2025-07,0,0.7943,24.22,75.8
스리랑카,공용,2025-08,4,0.7943,24.22,75.8
스리랑카,공용,2025-09,13,0.7943,24.22,75.8
스리랑카,공용,2025-10,3,0.7943,24.22,75.8
스리랑카,공용,2025-11,6,0.7943,24.22,75.8
스리랑카,공용,2025-12,3,0.7943,24.22,75.8
스리랑카,공용,2026-01,4,0.7943,24.22,75.8
스리랑카,공용,2026-02,1,0.7943,24.22,75.8
스리랑카,공용,2026-03,3,0.7943,24.22,75.8
스리랑카,공용,2026-04,16,0.7943,24.22,75.8
스리랑카,공용,2026-05,3,0.7943,24.22,75.8
스리랑카,공용,2026-06,3,0.7943,24.22,75.8
스리랑카,공용,2026-07,0,0.7943,24.22,75.8
스리랑카,공용,2026-08,4,0.7943,24.22,75.8
스리랑카,공용,2026-09,12,0.7943,24.22,75.8
스리랑카,공용,2026-10,3,0.7943,24.22,75.8
스리랑카,공용,2026-11,5,0.7943,24.22,75.8
스리랑카,공용,2026-12,3,0.7943,24.22,75.8
스리랑카,관광,2025-06,326,0.9672,2.13,97.9
스리랑카,관광,2025-07,374,0.9672,2.13,97.9
스리랑카,관광,2025-08,326,0.9672,2.13,97.9
스리랑카,관광,2025-09,549,0.9672,2.13,97.9
스리랑카,관광,2025-10,424,0.9672,2.13,97.9
스리랑카,관광,2025-11,318,0.9672,2.13,97.9
스리랑카,관광,2025-12,231,0.9672,2.13,97.9
스리랑카,관광,2026-01,150,0.9672,2.13,97.9
스리랑카,관광,2026-02,159,0.9672,2.13,97.9
스리랑카,관광,2026-03,175,0.9672,2.13,97.9
스리랑카,관광,2026-04,297,0.9672,2.13,97.9
스리랑카,관광,2026-05,367,0.9672,2.13,97.9
스리랑카,관광,2026-06,331,0.9672,2.13,97.9
스리랑카,관광,2026-07,376,0.9672,2.13,97.9
스리랑카,관광,2026-08,330,0.9672,2.13,97.9
스리랑카,관광,2026-09,556,0.9672,2.13,97.9
스리랑카,관광,2026-10,417,0.9672,2.13,97.9
스리랑카,관광,2026-11,318,0.9672,2.13,97.9
스리랑카,관광,2026-12,230,0.9672,2.13,97.9
스리랑카,상용,2025-06,30,0.9702,7.74,92.3
스리랑카,상용,2025-07,37,0.9702,7.74,92.3
스리랑카,상용,2025-08,28,0.9702,7.74,92.3
스리랑카,상용,2025-09,56,0.9702,7.74,92.3
스리랑카,상용,2025-10,55,0.9702,7.74,92.3
스리랑카,상용,2025-11,42,0.9702,7.74,92.3
스리랑카,상용,2025-12,19,0.9702,7.74,92.3
스리랑카,상용,2026-01,25,0.9702,7.74,92.3
스리랑카,상용,2026-02,24,0.9702,7.74,92.3
스리랑카,상용,2026-03,48,0.9702,7.74,92.3
스리랑카,상용,2026-04,31,0.9702,7.74,92.3
스리랑카,상용,2026-05,55,0.9702,7.74,92.3
스리랑카,상용,2026-06,32,0.9702,7.74,92.3
스리랑카,상용,2026-07,38,0.9702,7.74,92.3
스리랑카,상용,2026-08,29,0.9702,7.74,92.3
스리랑카,상용,2026-09,52,0.9702,7.74,92.3
스리랑카,상용,2026-10,58,0.9702,7.74,92.3
스리랑카,상용,2026-11,39,0.9702,7.74,92.3
스리랑카,상용,2026-12,21,0.9702,7.74,92.3
스리랑카,유학연수,2025-06,32,0.9167,3.26,96.7
스리랑카,유학연수,2025-07,25,0.9167,3.26,96.7
스리랑카,유학연수,2025-08,124,0.9167,3.26,96.7
스리랑카,유학연수,2025-09,123,0.9167,3.26,96.7
스리랑카,유학연수,2025-10,15,0.9167,3.26,96.7
스리랑카,유학연수,2025-11,15,0.9167,3.26,96.7
스리랑카,유학연수,2025-12,16,0.9167,3.26,96.7
스리랑카,유학연수,2026-01,32,0.9167,3.26,96.7
스리랑카,유학연수,2026-02,85,0.9167,3.26,96.7
스리랑카,유학연수,2026-03,116,0.9167,3.26,96.7
스리랑카,유학연수,2026-04,11,0.9167,3.26,96.7
스리랑카,유학연수,2026-05,19,0.9167,3.26,96.7
스리랑카,유학연수,2026-06,31,0.9167,3.26,96.7
스리랑카,유학연수,2026-07,25,0.9167,3.26,96.7
스리랑카,유학연수,2026-08,124,0.9167,3.26,96.7
스리랑카,유학연수,2026-09,124,0.9167,3.26,96.7
스리랑카,유학연수,2026-10,15,0.9167,3.26,96.7
스리랑카,유학연수,2026-11,15,0.9167,3.26,96.7
스리랑카,유학연수,2026-12,16,0.9167,3.26,96.7
스웨덴,공용,2025-06,4,0.8511,19.69,80.3
스웨덴,공용,2025-07,5,0.8511,19.69,80.3
스웨덴,공용,2025-08,2,0.8511,19.69,80.3
스웨덴,공용,2025-09,3,0.8511,19.69,80.3
스웨덴,공용,2025-10,2,0.8511,19.69,80.3
스웨덴,공용,2025-11,0,0.8511,19.69,80.3
스웨덴,공용,2025-12,0,0.8511,19.69,80.3
스웨덴,공용,2026-01,5,0.8511,19.69,80.3
스웨덴,공용,2026-02,2,0.8511,19.69,80.3
스웨덴,공용,2026-03,6,0.8511,19.69,80.3
스웨덴,공용,2026-04,6,0.8511,19.69,80.3
스웨덴,공용,2026-05,2,0.8511,19.69,80.3
스웨덴,공용,2026-06,4,0.8511,19.69,80.3
스웨덴,공용,2026-07,5,0.8511,19.69,80.3
스웨덴,공용,2026-08,3,0.8511,19.69,80.3
스웨덴,공용,2026-09,2,0.8511,19.69,80.3
스웨덴,공용,2026-10,2,0.8511,19.69,80.3
스웨덴,공용,2026-11,0,0.8511,19.69,80.3
스웨덴,공용,2026-12,0,0.8511,19.69,80.3
스웨덴,관광,2025-06,2069,0.9931,1.56,98.4
스웨덴,관광,2025-07,1716,0.9931,1.56,98.4
스웨덴,관광,2025-08,1091,0.9931,1.56,98.4
스웨덴,관광,2025-09,1792,0.9931,1.56,98.4
스웨덴,관광,2025-10,2252,0.9931,1.56,98.4
스웨덴,관광,2025-11,1466,0.9931,1.56,98.4
스웨덴,관광,2025-12,1071,0.9931,1.56,98.4
스웨덴,관광,2026-01,830,0.9931,1.56,98.4
스웨덴,관광,2026-02,696,0.9931,1.56,98.4
스웨덴,관광,2026-03,1702,0.9931,1.56,98.4
스웨덴,관광,2026-04,2049,0.9931,1.56,98.4
스웨덴,관광,2026-05,1493,0.9931,1.56,98.4
스웨덴,관광,2026-06,2061,0.9931,1.56,98.4
스웨덴,관광,2026-07,1691,0.9931,1.56,98.4
스웨덴,관광,2026-08,1096,0.9931,1.56,98.4
스웨덴,관광,2026-09,1784,0.9931,1.56,98.4
스웨덴,관광,2026-10,2218,0.9931,1.56,98.4
스웨덴,관광,2026-11,1471,0.9931,1.56,98.4
스웨덴,관광,2026-12,1078,0.9931,1.56,98.4
스웨덴,상용,2025-06,22,0.9791,6.79,93.2
스웨덴,상용,2025-07,12,0.9791,6.79,93.2
스웨덴,상용,2025-08,18,0.9791,6.79,93.2
스웨덴,상용,2025-09,11,0.9791,6.79,93.2
스웨덴,상용,2025-10,16,0.9791,6.79,93.2
스웨덴,상용,2025-11,7,0.9791,6.79,93.2
스웨덴,상용,2025-12,10,0.9791,6.79,93.2
스웨덴,상용,2026-01,21,0.9791,6.79,93.2
스웨덴,상용,2026-02,17,0.9791,6.79,93.2
스웨덴,상용,2026-03,19,0.9791,6.79,93.2
스웨덴,상용,2026-04,19,0.9791,6.79,93.2
스웨덴,상용,2026-05,21,0.9791,6.79,93.2
스웨덴,상용,2026-06,20,0.9791,6.79,93.2
스웨덴,상용,2026-07,13,0.9791,6.79,93.2
스웨덴,상용,2026-08,19,0.9791,6.79,93.2
스웨덴,상용,2026-09,11,0.9791,6.79,93.2
스웨덴,상용,2026-10,15,0.9791,6.79,93.2
스웨덴,상용,2026-11,8,0.9791,6.79,93.2
스웨덴,상용,2026-12,9,0.9791,6.79,93.2
스웨덴,유학연수,2025-06,19,0.9985,2.72,97.3
스웨덴,유학연수,2025-07,21,0.9985,2.72,97.3
스웨덴,유학연수,2025-08,210,0.9985,2.72,97.3
스웨덴,유학연수,2025-09,11,0.9985,2.72,97.3
스웨덴,유학연수,2025-10,8,0.9985,2.72,97.3
스웨덴,유학연수,2025-11,56,0.9985,2.72,97.3
스웨덴,유학연수,2025-12,45,0.9985,2.72,97.3
스웨덴,유학연수,2026-01,24,0.9985,2.72,97.3
스웨덴,유학연수,2026-02,95,0.9985,2.72,97.3
스웨덴,유학연수,2026-03,18,0.9985,2.72,97.3
스웨덴,유학연수,2026-04,7,0.9985,2.72,97.3
스웨덴,유학연수,2026-05,45,0.9985,2.72,97.3
스웨덴,유학연수,2026-06,19,0.9985,2.72,97.3
스웨덴,유학연수,2026-07,22,0.9985,2.72,97.3
스웨덴,유학연수,2026-08,209,0.9985,2.72,97.3
스웨덴,유학연수,2026-09,12,0.9985,2.72,97.3
스웨덴,유학연수,2026-10,8,0.9985,2.72,97.3
스웨덴,유학연수,2026-11,55,0.9985,2.72,97.3
스웨덴,유학연수,2026-12,45,0.9985,2.72,97.3
스위스,공용,2025-06,1,0.8707,19.53,80.5
스위스,공용,2025-07,2,0.8707,19.53,80.5
스위스,공용,2025-08,2,0.8707,19.53,80.5
스위스,공용,2025-09,0,0.8707,19.53,80.5
스위스,공용,2025-10,1,0.8707,19.53,80.5
스위스,공용,2025-11,4,0.8707,19.53,80.5
스위스,공용,2025-12,1,0.8707,19.53,80.5
스위스,공용,2026-01,5,0.8707,19.53,80.5
스위스,공용,2026-02,2,0.8707,19.53,80.5
스위스,공용,2026-03,1,0.8707,19.53,80.5
스위스,공용,2026-04,1,0.8707,19.53,80.5
스위스,공용,2026-05,1,0.8707,19.53,80.5
스위스,공용,2026-06,1,0.8707,19.53,80.5
스위스,공용,2026-07,2,0.8707,19.53,80.5
스위스,공용,2026-08,1,0.8707,19.53,80.5
스위스,공용,2026-09,0,0.8707,19.53,80.5
스위스,공용,2026-10,1,0.8707,19.53,80.5
스위스,공용,2026-11,3,0.8707,19.53,80.5
스위스,공용,2026-12,1,0.8707,19.53,80.5
스위스,관광,2025-06,1561,0.9822,1.5,98.5
스위스,관광,2025-07,2479,0.9822,1.5,98.5
스위스,관광,2025-08,1967,0.9822,1.5,98.5
스위스,관광,2025-09,2549,0.9822,1.5,98.5
스위스,관광,2025-10,3135,0.9822,1.5,98.5
스위스,관광,2025-11,1450,0.9822,1.5,98.5
스위스,관광,2025-12,1408,0.9822,1.5,98.5
스위스,관광,2026-01,854,0.9822,1.5,98.5
스위스,관광,2026-02,808,0.9822,1.5,98.5
스위스,관광,2026-03,2489,0.9822,1.5,98.5
스위스,관광,2026-04,2926,0.9822,1.5,98.5
스위스,관광,2026-05,2246,0.9822,1.5,98.5
스위스,관광,2026-06,1554,0.9822,1.5,98.5
스위스,관광,2026-07,2502,0.9822,1.5,98.5
스위스,관광,2026-08,1986,0.9822,1.5,98.5
스위스,관광,2026-09,2538,0.9822,1.5,98.5
스위스,관광,2026-10,3114,0.9822,1.5,98.5
스위스,관광,2026-11,1468,0.9822,1.5,98.5
스위스,관광,2026-12,1406,0.9822,1.5,98.5
스위스,상용,2025-06,0,0.923,13.37,86.6
스위스,상용,2025-07,2,0.923,13.37,86.6
스위스,상용,2025-08,5,0.923,13.37,86.6
스위스,상용,2025-09,4,0.923,13.37,86.6
스위스,상용,2025-10,3,0.923,13.37,86.6
스위스,상용,2025-11,4,0.923,13.37,86.6
스위스,상용,2025-12,21,0.923,13.37,86.6
스위스,상용,2026-01,4,0.923,13.37,86.6
스위스,상용,2026-02,3,0.923,13.37,86.6
스위스,상용,2026-03,5,0.923,13.37,86.6
스위스,상용,2026-04,4,0.923,13.37,86.6
스위스,상용,2026-05,2,0.923,13.37,86.6
스위스,상용,2026-06,0,0.923,13.37,86.6
스위스,상용,2026-07,2,0.923,13.37,86.6
스위스,상용,2026-08,6,0.923,13.37,86.6
스위스,상용,2026-09,4,0.923,13.37,86.6
스위스,상용,2026-10,3,0.923,13.37,86.6
스위스,상용,2026-11,4,0.923,13.37,86.6
스위스,상용,2026-12,20,0.923,13.37,86.6
스위스,유학연수,2025-06,39,0.99,2.6,97.4
스위스,유학연수,2025-07,32,0.99,2.6,97.4
스위스,유학연수,2025-08,143,0.99,2.6,97.4
스위스,유학연수,2025-09,14,0.99,2.6,97.4
스위스,유학연수,2025-10,16,0.99,2.6,97.4
스위스,유학연수,2025-11,66,0.99,2.6,97.4
스위스,유학연수,2025-12,66,0.99,2.6,97.4
스위스,유학연수,2026-01,34,0.99,2.6,97.4
스위스,유학연수,2026-02,120,0.99,2.6,97.4
스위스,유학연수,2026-03,23,0.99,2.6,97.4
스위스,유학연수,2026-04,15,0.99,2.6,97.4
스위스,유학연수,2026-05,53,0.99,2.6,97.4
스위스,유학연수,2026-06,39,0.99,2.6,97.4
스위스,유학연수,2026-07,32,0.99,2.6,97.4
스위스,유학연수,2026-08,143,0.99,2.6,97.4
스위스,유학연수,2026-09,14,0.99,2.6,97.4
스위스,유학연수,2026-10,16,0.99,2.6,97.4
스위스,유학연수,2026-11,67,0.99,2.6,97.4
스위스,유학연수,2026-12,66,0.99,2.6,97.4
스페인,공용,2025-06,11,0.9155,15.2,84.8
스페인,공용,2025-07,7,0.9155,15.2,84.8
스페인,공용,2025-08,10,0.9155,15.2,84.8
스페인,공용,2025-09,16,0.9155,15.2,84.8
스페인,공용,2025-10,14,0.9155,15.2,84.8
스페인,공용,2025-11,8,0.9155,15.2,84.8
스페인,공용,2025-12,6,0.9155,15.2,84.8
스페인,공용,2026-01,17,0.9155,15.2,84.8
스페인,공용,2026-02,10,0.9155,15.2,84.8
스페인,공용,2026-03,11,0.9155,15.2,84.8
스페인,공용,2026-04,12,0.9155,15.2,84.8
스페인,공용,2026-05,10,0.9155,15.2,84.8
스페인,공용,2026-06,10,0.9155,15.2,84.8
스페인,공용,2026-07,9,0.9155,15.2,84.8
스페인,공용,2026-08,10,0.9155,15.2,84.8
스페인,공용,2026-09,14,0.9155,15.2,84.8
스페인,공용,2026-10,14,0.9155,15.2,84.8
스페인,공용,2026-11,9,0.9155,15.2,84.8
스페인,공용,2026-12,5,0.9155,15.2,84.8
스페인,관광,2025-06,2990,0.9781,1.55,98.4
스페인,관광,2025-07,3899,0.9781,1.55,98.4
스페인,관광,2025-08,6372,0.9781,1.55,98.4
스페인,관광,2025-09,4580,0.9781,1.55,98.4
스페인,관광,2025-10,5062,0.9781,1.55,98.4
스페인,관광,2025-11,3668,0.9781,1.55,98.4
스페인,관광,2025-12,2123,0.9781,1.55,98.4
스페인,관광,2026-01,1202,0.9781,1.55,98.4
스페인,관광,2026-02,1316,0.9781,1.55,98.4
스페인,관광,2026-03,4348,0.9781,1.55,98.4
스페인,관광,2026-04,3446,0.9781,1.55,98.4
스페인,관광,2026-05,3113,0.9781,1.55,98.4
스페인,관광,2026-06,2998,0.9781,1.55,98.4
스페인,관광,2026-07,3887,0.9781,1.55,98.4
스페인,관광,2026-08,6361,0.9781,1.55,98.4
스페인,관광,2026-09,4535,0.9781,1.55,98.4
스페인,관광,2026-10,5020,0.9781,1.55,98.4
스페인,관광,2026-11,3710,0.9781,1.55,98.4
스페인,관광,2026-12,2143,0.9781,1.55,98.4
스페인,상용,2025-06,14,0.95,9.85,90.1
스페인,상용,2025-07,13,0.95,9.85,90.1
스페인,상용,2025-08,25,0.95,9.85,90.1
스페인,상용,2025-09,21,0.95,9.85,90.1
스페인,상용,2025-10,11,0.95,9.85,90.1
스페인,상용,2025-11,14,0.95,9.85,90.1
스페인,상용,2025-12,14,0.95,9.85,90.1
스페인,상용,2026-01,28,0.95,9.85,90.1
스페인,상용,2026-02,21,0.95,9.85,90.1
스페인,상용,2026-03,20,0.95,9.85,90.1
스페인,상용,2026-04,17,0.95,9.85,90.1
스페인,상용,2026-05,19,0.95,9.85,90.1
스페인,상용,2026-06,14,0.95,9.85,90.1
스페인,상용,2026-07,13,0.95,9.85,90.1
스페인,상용,2026-08,27,0.95,9.85,90.1
스페인,상용,2026-09,19,0.95,9.85,90.1
스페인,상용,2026-10,11,0.95,9.85,90.1
스페인,상용,2026-11,14,0.95,9.85,90.1
스페인,상용,2026-12,14,0.95,9.85,90.1
스페인,유학연수,2025-06,86,0.9942,3.81,96.2
스페인,유학연수,2025-07,67,0.9942,3.81,96.2
스페인,유학연수,2025-08,397,0.9942,3.81,96.2
스페인,유학연수,2025-09,36,0.9942,3.81,96.2
스페인,유학연수,2025-10,68,0.9942,3.81,96.2
스페인,유학연수,2025-11,239,0.9942,3.81,96.2
스페인,유학연수,2025-12,148,0.9942,3.81,96.2
스페인,유학연수,2026-01,109,0.9942,3.81,96.2
스페인,유학연수,2026-02,214,0.9942,3.81,96.2
스페인,유학연수,2026-03,48,0.9942,3.81,96.2
스페인,유학연수,2026-04,26,0.9942,3.81,96.2
스페인,유학연수,2026-05,145,0.9942,3.81,96.2
스페인,유학연수,2026-06,85,0.9942,3.81,96.2
스페인,유학연수,2026-07,68,0.9942,3.81,96.2
스페인,유학연수,2026-08,397,0.9942,3.81,96.2
스페인,유학연수,2026-09,36,0.9942,3.81,96.2
