국적,목적,년,월,입국자수
스리랑카,공용,2010,10,25.0
스리랑카,유학연수,2010,10,3.0
스리랑카,기타,2010,10,901.0
파키스탄,관광,2010,10,242.0
파키스탄,상용,2010,10,389.0
파키스탄,공용,2010,10,2.0
파키스탄,유학연수,2010,10,12.0
파키스탄,기타,2010,10,313.0
방글라데시,관광,2010,10,179.0
방글라데시,상용,2010,10,129.0
방글라데시,공용,2010,10,65.0
방글라데시,유학연수,2010,10,17.0
방글라데시,기타,2010,10,398.0
중  국,관광,2010,10,107237.0
중  국,상용,2010,10,11371.0
중  국,공용,2010,10,374.0
중  국,유학연수,2010,10,3102.0
중  국,기타,2010,10,59344.0
대  만,관광,2010,10,39087.0
대  만,상용,2010,10,55.0
대  만,공용,2010,10,1.0
대  만,유학연수,2010,10,36.0
대  만,기타,2010,10,650.0
필리핀,관광,2010,10,7086.0
필리핀,상용,2010,10,347.0
필리핀,공용,2010,10,65.0
필리핀,유학연수,2010,10,38.0
필리핀,기타,2010,10,18416.0
홍  콩,관광,2010,10,21148.0
홍  콩,상용,2010,10,62.0
홍  콩,공용,2010,10,0.0
홍  콩,유학연수,2010,10,8.0
홍  콩,기타,2010,10,809.0
태  국,관광,2010,10,29243.0
태  국,상용,2010,10,30.0
태  국,공용,2010,10,14.0
태  국,유학연수,2010,10,24.0
태  국,기타,2010,10,4802.0
말레이시아,관광,2010,10,8311.0
말레이시아,상용,2010,10,78.0
말레이시아,공용,2010,10,3.0
말레이시아,유학연수,2010,10,25.0
말레이시아,기타,2010,10,1192.0
싱가포르,관광,2010,10,8998.0
싱가포르,상용,2010,10,152.0
싱가포르,공용,2010,10,5.0
싱가포르,유학연수,2010,10,4.0
싱가포르,기타,2010,10,1192.0
인도네시아,관광,2010,10,3903.0
인도네시아,상용,2010,10,658.0
인도네시아,공용,2010,10,29.0
인도네시아,유학연수,2010,10,22.0
인도네시아,기타,2010,10,4111.0
우즈베키스탄,관광,2010,10,411.0
우즈베키스탄,상용,2010,10,514.0
우즈베키스탄,공용,2010,10,5.0
우즈베키스탄,유학연수,2010,10,11.0
우즈베키스탄,기타,2010,10,1607.0
터  키,관광,2010,10,1043.0
터  키,상용,2010,10,17.0
터  키,공용,2010,10,3.0
터  키,유학연수,2010,10,4.0
터  키,기타,2010,10,530.0
이스라엘,관광,2010,10,1192.0
이스라엘,상용,2010,10,7.0
이스라엘,공용,2010,10,0.0
이스라엘,유학연수,2010,10,1.0
이스라엘,기타,2010,10,87.0
이  란,관광,2010,10,266.0
이  란,상용,2010,10,442.0
이  란,공용,2010,10,2.0
이  란,유학연수,2010,10,6.0
이  란,기타,2010,10,89.0
카자흐스탄,관광,2010,10,341.0
카자흐스탄,상용,2010,10,60.0
카자흐스탄,공용,2010,10,0.0
카자흐스탄,유학연수,2010,10,4.0
카자흐스탄,기타,2010,10,154.0
요르단,관광,2010,10,112.0
요르단,상용,2010,10,311.0
요르단,공용,2010,10,2.0
요르단,유학연수,2010,10,3.0
요르단,기타,2010,10,19.0
사우디아라비아,관광,2010,10,316.0
사우디아라비아,상용,2010,10,78.0
사우디아라비아,공용,2010,10,13.0
사우디아라비아,유학연수,2010,10,12.0
사우디아라비아,기타,2010,10,32.0
이라크,관광,2010,10,55.0
이라크,상용,2010,10,138.0
이라크,공용,2010,10,2.0
이라크,유학연수,2010,10,1.0
이라크,기타,2010,10,12.0
미  국,관광,2010,10,49798.0
미  국,상용,2010,10,1327.0
미  국,공용,2010,10,1228.0
미  국,유학연수,2010,10,69.0
미  국,기타,2010,10,11534.0
에콰도르,관광,2010,10,57.0
에콰도르,상용,2010,10,0.0
에콰도르,공용,2010,10,3.0
에콰도르,유학연수,2010,10,0.0
에콰도르,기타,2010,10,7.0
쿠  바,관광,2010,10,9.0
쿠  바,상용,2010,10,6.0
쿠  바,공용,2010,10,1.0
쿠  바,유학연수,2010,10,0.0
쿠  바,기타,2010,10,2.0
캐나다,관광,2010,10,8929.0
캐나다,상용,2010,10,118.0
캐나다,공용,2010,10,0.0
캐나다,유학연수,2010,10,7.0
캐나다,기타,2010,10,2802.0
브라질,관광,2010,10,1095.0
브라질,상용,2010,10,44.0
브라질,공용,2010,10,0.0
브라질,유학연수,2010,10,1.0
브라질,기타,2010,10,291.0
멕시코,관광,2010,10,807.0
멕시코,상용,2010,10,16.0
멕시코,공용,2010,10,1.0
멕시코,유학연수,2010,10,19.0
멕시코,기타,2010,10,175.0
칠  레,관광,2010,10,179.0
칠  레,상용,2010,10,13.0
칠  레,공용,2010,10,2.0
칠  레,유학연수,2010,10,3.0
칠  레,기타,2010,10,33.0
아르헨티나,관광,2010,10,227.0
아르헨티나,상용,2010,10,4.0
아르헨티나,공용,2010,10,0.0
아르헨티나,유학연수,2010,10,0.0
아르헨티나,기타,2010,10,62.0
콜롬비아,관광,2010,10,181.0
콜롬비아,상용,2010,10,2.0
콜롬비아,공용,2010,10,0.0
콜롬비아,유학연수,2010,10,1.0
콜롬비아,기타,2010,10,58.0
페  루,관광,2010,10,211.0
페  루,상용,2010,10,7.0
페  루,공용,2010,10,0.0
페  루,유학연수,2010,10,2.0
페  루,기타,2010,10,55.0
베네수엘라,관광,2010,10,112.0
베네수엘라,상용,2010,10,4.0
베네수엘라,공용,2010,10,0.0
베네수엘라,유학연수,2010,10,0.0
베네수엘라,기타,2010,10,45.0
러시아(연방),관광,2010,10,5508.0
러시아(연방),상용,2010,10,952.0
러시아(연방),공용,2010,10,15.0
러시아(연방),유학연수,2010,10,20.0
러시아(연방),기타,2010,10,9574.0
폴란드,관광,2010,10,715.0
폴란드,상용,2010,10,17.0
폴란드,공용,2010,10,2.0
폴란드,유학연수,2010,10,7.0
폴란드,기타,2010,10,474.0
덴마크,관광,2010,10,782.0
덴마크,상용,2010,10,23.0
덴마크,공용,2010,10,1.0
덴마크,유학연수,2010,10,4.0
덴마크,기타,2010,10,110.0
그리스,관광,2010,10,461.0
그리스,상용,2010,10,34.0
그리스,공용,2010,10,1.0
그리스,유학연수,2010,10,1.0
그리스,기타,2010,10,283.0
스위스,관광,2010,10,1156.0
스위스,상용,2010,10,18.0
스위스,공용,2010,10,2.0
스위스,유학연수,2010,10,1.0
스위스,기타,2010,10,94.0
노르웨이,관광,2010,10,902.0
노르웨이,상용,2010,10,289.0
노르웨이,공용,2010,10,0.0
노르웨이,유학연수,2010,10,0.0
노르웨이,기타,2010,10,71.0
스페인,관광,2010,10,1265.0
스페인,상용,2010,10,12.0
스페인,공용,2010,10,9.0
스페인,유학연수,2010,10,6.0
스페인,기타,2010,10,178.0
루마니아,관광,2010,10,346.0
루마니아,상용,2010,10,12.0
루마니아,공용,2010,10,0.0
루마니아,유학연수,2010,10,0.0
루마니아,기타,2010,10,508.0
벨기에,관광,2010,10,777.0
벨기에,상용,2010,10,27.0
벨기에,공용,2010,10,0.0
벨기에,유학연수,2010,10,0.0
벨기에,기타,2010,10,198.0
독  일,관광,2010,10,8083.0
독  일,상용,2010,10,202.0
독  일,공용,2010,10,22.0
독  일,유학연수,2010,10,21.0
독  일,기타,2010,10,2034.0
영  국,관광,2010,10,8727.0
영  국,상용,2010,10,358.0
영  국,공용,2010,10,4.0
영  국,유학연수,2010,10,3.0
영  국,기타,2010,10,1402.0
프랑스,관광,2010,10,5486.0
프랑스,상용,2010,10,269.0
프랑스,공용,2010,10,12.0
프랑스,유학연수,2010,10,28.0
프랑스,기타,2010,10,1098.0
네덜란드,관광,2010,10,1893.0
네덜란드,상용,2010,10,39.0
네덜란드,공용,2010,10,1.0
네덜란드,유학연수,2010,10,9.0
네덜란드,기타,2010,10,404.0
우크라이나,관광,2010,10,520.0
우크라이나,상용,2010,10,24.0
우크라이나,공용,2010,10,0.0
우크라이나,유학연수,2010,10,7.0
우크라이나,기타,2010,10,1854.0
이탈리아,관광,2010,10,2496.0
이탈리아,상용,2010,10,24.0
이탈리아,공용,2010,10,7.0
이탈리아,유학연수,2010,10,3.0
이탈리아,기타,2010,10,648.0
불가리아,관광,2010,10,202.0
불가리아,상용,2010,10,3.0
불가리아,공용,2010,10,2.0
불가리아,유학연수,2010,10,2.0
불가리아,기타,2010,10,401.0
스웨덴,관광,2010,10,1433.0
스웨덴,상용,2010,10,65.0
스웨덴,공용,2010,10,14.0
스웨덴,유학연수,2010,10,3.0
스웨덴,기타,2010,10,155.0
오스트레일리아,관광,2010,10,8192.0
오스트레일리아,상용,2010,10,550.0
오스트레일리아,공용,2010,10,126.0
오스트레일리아,유학연수,2010,10,3.0
오스트레일리아,기타,2010,10,1517.0
뉴질랜드,관광,2010,10,2025.0
뉴질랜드,상용,2010,10,65.0
뉴질랜드,공용,2010,10,2.0
뉴질랜드,유학연수,2010,10,2.0
뉴질랜드,기타,2010,10,380.0
키리바시,관광,2010,10,45.0
키리바시,상용,2010,10,1.0
키리바시,공용,2010,10,0.0
키리바시,유학연수,2010,10,0.0
키리바시,기타,2010,10,87.0
피  지,관광,2010,10,468.0
피  지,상용,2010,10,1.0
피  지,공용,2010,10,0.0
피  지,유학연수,2010,10,1.0
피  지,기타,2010,10,3.0
남아프리카 공화국,관광,2010,10,528.0
남아프리카 공화국,상용,2010,10,35.0
남아프리카 공화국,공용,2010,10,1.0
남아프리카 공화국,유학연수,2010,10,1.0
남아프리카 공화국,기타,2010,10,288.0
나이지리아,관광,2010,10,115.0
나이지리아,상용,2010,10,186.0
나이지리아,공용,2010,10,3.0
나이지리아,유학연수,2010,10,4.0
나이지리아,기타,2010,10,5.0
이집트,관광,2010,10,297.0
이집트,상용,2010,10,212.0
이집트,공용,2010,10,30.0
이집트,유학연수,2010,10,2.0
이집트,기타,2010,10,91.0
일  본,관광,2010,11,268947.0
일  본,상용,2010,11,1370.0
일  본,공용,2010,11,153.0
일  본,유학연수,2010,11,231.0
일  본,기타,2010,11,4188.0
인  도,관광,2010,11,1343.0
인  도,상용,2010,11,2386.0
인  도,공용,2010,11,76.0
인  도,유학연수,2010,11,46.0
인  도,기타,2010,11,2172.0
베트남,관광,2010,11,3557.0
베트남,상용,2010,11,686.0
베트남,공용,2010,11,43.0
베트남,유학연수,2010,11,102.0
베트남,기타,2010,11,4785.0
미얀마,관광,2010,11,811.0
미얀마,상용,2010,11,26.0
미얀마,공용,2010,11,39.0
미얀마,유학연수,2010,11,8.0
미얀마,기타,2010,11,2854.0
몽  골,관광,2010,11,2722.0
몽  골,상용,2010,11,221.0
몽  골,공용,2010,11,9.0
몽  골,유학연수,2010,11,97.0
몽  골,기타,2010,11,749.0
스리랑카,관광,2010,11,177.0
스리랑카,상용,2010,11,71.0
스리랑카,공용,2010,11,3.0
스리랑카,유학연수,2010,11,1.0
스리랑카,기타,2010,11,1004.0
파키스탄,관광,2010,11,142.0
파키스탄,상용,2010,11,253.0
파키스탄,공용,2010,11,0.0
파키스탄,유학연수,2010,11,9.0
파키스탄,기타,2010,11,242.0
방글라데시,관광,2010,11,110.0
방글라데시,상용,2010,11,113.0
방글라데시,공용,2010,11,26.0
방글라데시,유학연수,2010,11,21.0
방글라데시,기타,2010,11,401.0
중  국,관광,2010,11,75686.0
중  국,상용,2010,11,11912.0
중  국,공용,2010,11,601.0
중  국,유학연수,2010,11,2184.0
중  국,기타,2010,11,45769.0
대  만,관광,2010,11,34557.0
대  만,상용,2010,11,34.0
대  만,공용,2010,11,1.0
대  만,유학연수,2010,11,44.0
대  만,기타,2010,11,455.0
필리핀,관광,2010,11,6196.0
필리핀,상용,2010,11,243.0
필리핀,공용,2010,11,45.0
필리핀,유학연수,2010,11,24.0
필리핀,기타,2010,11,13799.0
홍  콩,관광,2010,11,18845.0
홍  콩,상용,2010,11,64.0
홍  콩,공용,2010,11,1.0
홍  콩,유학연수,2010,11,11.0
홍  콩,기타,2010,11,697.0
태  국,관광,2010,11,16424.0
태  국,상용,2010,11,55.0
태  국,공용,2010,11,13.0
태  국,유학연수,2010,11,22.0
태  국,기타,2010,11,4374.0
말레이시아,관광,2010,11,14924.0
말레이시아,상용,2010,11,72.0
말레이시아,공용,2010,11,4.0
말레이시아,유학연수,2010,11,19.0
말레이시아,기타,2010,11,1455.0
싱가포르,관광,2010,11,11260.0
싱가포르,상용,2010,11,147.0
싱가포르,공용,2010,11,3.0
싱가포르,유학연수,2010,11,17.0
싱가포르,기타,2010,11,1179.0
인도네시아,관광,2010,11,3772.0
인도네시아,상용,2010,11,636.0
인도네시아,공용,2010,11,16.0
인도네시아,유학연수,2010,11,20.0
인도네시아,기타,2010,11,2496.0
우즈베키스탄,관광,2010,11,459.0
우즈베키스탄,상용,2010,11,489.0
우즈베키스탄,공용,2010,11,0.0
우즈베키스탄,유학연수,2010,11,16.0
우즈베키스탄,기타,2010,11,2305.0
터  키,관광,2010,11,1020.0
터  키,상용,2010,11,13.0
터  키,공용,2010,11,12.0
터  키,유학연수,2010,11,8.0
터  키,기타,2010,11,419.0
이스라엘,관광,2010,11,870.0
이스라엘,상용,2010,11,6.0
이스라엘,공용,2010,11,1.0
이스라엘,유학연수,2010,11,2.0
이스라엘,기타,2010,11,148.0
이  란,관광,2010,11,116.0
이  란,상용,2010,11,482.0
이  란,공용,2010,11,1.0
이  란,유학연수,2010,11,8.0
이  란,기타,2010,11,42.0
카자흐스탄,관광,2010,11,507.0
카자흐스탄,상용,2010,11,61.0
카자흐스탄,공용,2010,11,3.0
카자흐스탄,유학연수,2010,11,5.0
카자흐스탄,기타,2010,11,202.0
요르단,관광,2010,11,42.0
요르단,상용,2010,11,192.0
요르단,공용,2010,11,3.0
요르단,유학연수,2010,11,0.0
요르단,기타,2010,11,11.0
사우디아라비아,관광,2010,11,256.0
사우디아라비아,상용,2010,11,63.0
사우디아라비아,공용,2010,11,16.0
사우디아라비아,유학연수,2010,11,11.0
사우디아라비아,기타,2010,11,4.0
이라크,관광,2010,11,49.0
이라크,상용,2010,11,82.0
이라크,공용,2010,11,0.0
이라크,유학연수,2010,11,2.0
이라크,기타,2010,11,15.0
미  국,관광,2010,11,36582.0
미  국,상용,2010,11,1047.0
미  국,공용,2010,11,1523.0
미  국,유학연수,2010,11,52.0
미  국,기타,2010,11,9878.0
에콰도르,관광,2010,11,40.0
에콰도르,상용,2010,11,0.0
에콰도르,공용,2010,11,0.0
에콰도르,유학연수,2010,11,0.0
에콰도르,기타,2010,11,5.0
쿠  바,관광,2010,11,3.0
쿠  바,상용,2010,11,0.0
쿠  바,공용,2010,11,0.0
쿠  바,유학연수,2010,11,0.0
쿠  바,기타,2010,11,0.0
캐나다,관광,2010,11,7207.0
캐나다,상용,2010,11,133.0
캐나다,공용,2010,11,3.0
캐나다,유학연수,2010,11,14.0
캐나다,기타,2010,11,2488.0
브라질,관광,2010,11,917.0
브라질,상용,2010,11,47.0
브라질,공용,2010,11,3.0
브라질,유학연수,2010,11,4.0
브라질,기타,2010,11,332.0
멕시코,관광,2010,11,578.0
멕시코,상용,2010,11,19.0
멕시코,공용,2010,11,11.0
멕시코,유학연수,2010,11,11.0
멕시코,기타,2010,11,274.0
칠  레,관광,2010,11,195.0
칠  레,상용,2010,11,9.0
칠  레,공용,2010,11,0.0
칠  레,유학연수,2010,11,4.0
칠  레,기타,2010,11,44.0
아르헨티나,관광,2010,11,238.0
아르헨티나,상용,2010,11,6.0
아르헨티나,공용,2010,11,7.0
아르헨티나,유학연수,2010,11,0.0
아르헨티나,기타,2010,11,81.0
콜롬비아,관광,2010,11,122.0
콜롬비아,상용,2010,11,3.0
콜롬비아,공용,2010,11,1.0
콜롬비아,유학연수,2010,11,6.0
콜롬비아,기타,2010,11,22.0
페  루,관광,2010,11,218.0
페  루,상용,2010,11,9.0
페  루,공용,2010,11,1.0
페  루,유학연수,2010,11,0.0
페  루,기타,2010,11,26.0
베네수엘라,관광,2010,11,63.0
베네수엘라,상용,2010,11,1.0
베네수엘라,공용,2010,11,0.0
베네수엘라,유학연수,2010,11,1.0
베네수엘라,기타,2010,11,39.0
러시아(연방),관광,2010,11,5071.0
러시아(연방),상용,2010,11,865.0
러시아(연방),공용,2010,11,61.0
러시아(연방),유학연수,2010,11,13.0
러시아(연방),기타,2010,11,6780.0
폴란드,관광,2010,11,585.0
폴란드,상용,2010,11,15.0
폴란드,공용,2010,11,0.0
폴란드,유학연수,2010,11,11.0
폴란드,기타,2010,11,381.0
덴마크,관광,2010,11,621.0
덴마크,상용,2010,11,29.0
덴마크,공용,2010,11,0.0
덴마크,유학연수,2010,11,6.0
덴마크,기타,2010,11,84.0
그리스,관광,2010,11,434.0
그리스,상용,2010,11,21.0
그리스,공용,2010,11,1.0
그리스,유학연수,2010,11,0.0
그리스,기타,2010,11,253.0
스위스,관광,2010,11,847.0
스위스,상용,2010,11,11.0
스위스,공용,2010,11,2.0
스위스,유학연수,2010,11,4.0
스위스,기타,2010,11,96.0
노르웨이,관광,2010,11,858.0
노르웨이,상용,2010,11,281.0
노르웨이,공용,2010,11,0.0
노르웨이,유학연수,2010,11,3.0
노르웨이,기타,2010,11,83.0
스페인,관광,2010,11,1064.0
스페인,상용,2010,11,9.0
스페인,공용,2010,11,7.0
스페인,유학연수,2010,11,15.0
스페인,기타,2010,11,188.0
루마니아,관광,2010,11,273.0
루마니아,상용,2010,11,12.0
루마니아,공용,2010,11,0.0
루마니아,유학연수,2010,11,1.0
루마니아,기타,2010,11,339.0
벨기에,관광,2010,11,502.0
벨기에,상용,2010,11,26.0
벨기에,공용,2010,11,1.0
벨기에,유학연수,2010,11,3.0
벨기에,기타,2010,11,99.0
독  일,관광,2010,11,6652.0
독  일,상용,2010,11,214.0
독  일,공용,2010,11,35.0
독  일,유학연수,2010,11,86.0
독  일,기타,2010,11,1664.0
영  국,관광,2010,11,7432.0
영  국,상용,2010,11,368.0
영  국,공용,2010,11,4.0
영  국,유학연수,2010,11,4.0
영  국,기타,2010,11,1218.0
프랑스,관광,2010,11,4098.0
프랑스,상용,2010,11,259.0
프랑스,공용,2010,11,31.0
프랑스,유학연수,2010,11,92.0
프랑스,기타,2010,11,1048.0
네덜란드,관광,2010,11,1581.0
네덜란드,상용,2010,11,48.0
네덜란드,공용,2010,11,1.0
네덜란드,유학연수,2010,11,26.0
네덜란드,기타,2010,11,506.0
우크라이나,관광,2010,11,560.0
우크라이나,상용,2010,11,37.0
우크라이나,공용,2010,11,0.0
우크라이나,유학연수,2010,11,2.0
우크라이나,기타,2010,11,1244.0
이탈리아,관광,2010,11,2129.0
이탈리아,상용,2010,11,25.0
이탈리아,공용,2010,11,18.0
이탈리아,유학연수,2010,11,19.0
이탈리아,기타,2010,11,284.0
불가리아,관광,2010,11,165.0
불가리아,상용,2010,11,0.0
불가리아,공용,2010,11,0.0
불가리아,유학연수,2010,11,0.0
불가리아,기타,2010,11,357.0
스웨덴,관광,2010,11,1033.0
스웨덴,상용,2010,11,56.0
스웨덴,공용,2010,11,9.0
스웨덴,유학연수,2010,11,39.0
스웨덴,기타,2010,11,132.0
오스트레일리아,관광,2010,11,5995.0
오스트레일리아,상용,2010,11,472.0
오스트레일리아,공용,2010,11,62.0
오스트레일리아,유학연수,2010,11,10.0
오스트레일리아,기타,2010,11,1104.0
뉴질랜드,관광,2010,11,1438.0
뉴질랜드,상용,2010,11,64.0
뉴질랜드,공용,2010,11,2.0
뉴질랜드,유학연수,2010,11,2.0
뉴질랜드,기타,2010,11,291.0
키리바시,관광,2010,11,12.0
키리바시,상용,2010,11,0.0
키리바시,공용,2010,11,0.0
키리바시,유학연수,2010,11,0.0
키리바시,기타,2010,11,19.0
피  지,관광,2010,11,204.0
피  지,상용,2010,11,2.0
피  지,공용,2010,11,0.0
피  지,유학연수,2010,11,1.0
피  지,기타,2010,11,2.0
남아프리카 공화국,관광,2010,11,355.0
남아프리카 공화국,상용,2010,11,30.0
남아프리카 공화국,공용,2010,11,5.0
남아프리카 공화국,유학연수,2010,11,0.0
남아프리카 공화국,기타,2010,11,223.0
나이지리아,관광,2010,11,59.0
나이지리아,상용,2010,11,239.0
나이지리아,공용,2010,11,0.0
나이지리아,유학연수,2010,11,3.0
나이지리아,기타,2010,11,33.0
이집트,관광,2010,11,228.0
이집트,상용,2010,11,178.0
이집트,공용,2010,11,19.0
이집트,유학연수,2010,11,2.0
이집트,기타,2010,11,104.0
일  본,관광,2010,12,224684.0
일  본,상용,2010,12,1325.0
일  본,공용,2010,12,61.0
일  본,유학연수,2010,12,231.0
일  본,기타,2010,12,3505.0
인  도,관광,2010,12,1294.0
인  도,상용,2010,12,1712.0
인  도,공용,2010,12,6.0
인  도,유학연수,2010,12,30.0
인  도,기타,2010,12,2639.0
베트남,관광,2010,12,2968.0
베트남,상용,2010,12,494.0
베트남,공용,2010,12,13.0
베트남,유학연수,2010,12,93.0
베트남,기타,2010,12,3353.0
미얀마,관광,2010,12,682.0
미얀마,상용,2010,12,41.0
